Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.5038411676917401,177,random text,409.39762976587804,4703458.298861765,237.54480453202785,7828215.371600494,3132.97054821784,1704961.2520688265,random text,random text,random text,random text,2004-02-26,random text,random text,1
random text,random text,random text,random text,0.7750215011501865,109,random text,321.2369271261828,499502.02476578933,371.7149323458464,9610529.05992916,1758.6333805457402,988113.8002811931,random text,random text,random text,random text,2007-07-04,random text,random text,1
random text,random text,random text,random text,0.8418799210240042,305,random text,289.0403815769815,1541876.5296701838,580.1970002644799,6871351.667892614,5725.508388012698,2750672.6441151435,random text,random text,random text,random text,2012-07-28,random text,random text,1
random text,random text,random text,random text,0.2343118659464851,23,random text,445.5016389000081,4196137.387999725,362.681872468522,1114391.212125741,4063.0813398011514,285169.6679720585,random text,random text,random text,random text,2015-03-27,random text,random text,1
random text,random text,random text,random text,0.3481893548796276,223,random text,81.19117705292233,7632215.841240279,281.247512399652,1045349.1971051543,4548.650349886775,2485838.322615121,random text,random text,random text,random text,2002-06-27,random text,random text,1
random text,random text,random text,random text,0.6843682782251393,137,random text,179.7662215298759,2022232.0159222875,98.62515694545306,6804035.2738055475,2887.489790793791,306564.1997401014,random text,random text,random text,random text,2001-09-03,random text,random text,1
random text,random text,random text,random text,0.5412792968188241,135,random text,36.72012210851169,2727308.384690216,350.924232988787,2687747.9968468095,3348.683889154266,203316.24886129226,random text,random text,random text,random text,2011-08-25,random text,random text,1
random text,random text,random text,random text,0.40321472166999267,182,random text,30.881651568581507,8516127.909619624,409.8620248265345,7586379.913010456,3534.2023381837002,3123238.0973856105,random text,random text,random text,random text,2013-06-10,random text,random text,1
random text,random text,random text,random text,0.5590906890895747,270,random text,113.10024285125881,3886656.823175525,612.3806798792899,9619891.859903932,872.0443577132237,1203078.0080997336,random text,random text,random text,random text,2001-12-23,random text,random text,1
random text,random text,random text,random text,0.5224085321983328,72,random text,44.09152830935079,3873229.8055889434,301.0944553324584,9898515.284634182,990.395496889827,1789617.9820847218,random text,random text,random text,random text,2003-06-29,random text,random text,1
random text,random text,random text,random text,0.7506448577553057,46,random text,380.77021152602396,5220362.891880813,592.6172001095301,8256055.50221969,2596.785527045109,1802817.2193802905,random text,random text,random text,random text,2004-07-16,random text,random text,1
random text,random text,random text,random text,0.7036620515860458,261,random text,124.7069665976879,5273658.435937941,455.618685610937,6130562.563258549,5262.310525793285,1380913.089109884,random text,random text,random text,random text,2010-06-10,random text,random text,1
random text,random text,random text,random text,0.5774707925783862,143,random text,237.41387976544428,7181271.0540384445,387.7075043711937,8272836.108541945,2787.005955772204,361841.6026454776,random text,random text,random text,random text,2004-02-26,random text,random text,1
random text,random text,random text,random text,0.17442990898829347,261,random text,408.2674282861728,6700904.049793444,223.32937618173634,8180559.334783515,4479.331013416783,761071.6492238657,random text,random text,random text,random text,2013-02-12,random text,random text,1
random text,random text,random text,random text,0.5663152712998301,127,random text,317.25664559540667,2855001.579587315,145.3905431269406,5746307.742395297,1625.5048050920232,1267305.9442755089,random text,random text,random text,random text,2008-04-08,random text,random text,1
random text,random text,random text,random text,0.9392371621949112,284,random text,159.81713095276672,7555535.706635915,586.8152787460447,5976288.626798622,3224.230858522924,379250.87386997964,random text,random text,random text,random text,2001-11-08,random text,random text,1
random text,random text,random text,random text,0.7688782348130141,181,random text,78.89041143899783,7607071.807285438,569.8737838042551,6329183.141041307,2624.339667832092,3101109.0689316415,random text,random text,random text,random text,2004-11-27,random text,random text,1
random text,random text,random text,random text,0.8351756103151564,196,random text,347.9765874609018,2428493.139023383,336.1556564811365,2941856.7655135933,3645.894820065066,686101.7965248097,random text,random text,random text,random text,2008-12-22,random text,random text,1
random text,random text,random text,random text,0.3092480525222413,131,random text,395.0878085992453,7407410.678840252,443.4619021708766,9255083.69639975,4405.938343212984,2893985.8384526046,random text,random text,random text,random text,2005-07-17,random text,random text,1
random text,random text,random text,random text,0.3558721384599671,246,random text,66.24943180258705,1601164.5549653152,305.17283157466056,8645781.765972193,2506.0563505045675,2054177.8414496216,random text,random text,random text,random text,2004-03-20,random text,random text,1
random text,random text,random text,random text,0.7751044654032588,75,random text,331.531972144551,5248031.370947179,451.8269728557404,11129339.25125711,5075.246956550377,1934113.3685017794,random text,random text,random text,random text,2007-10-20,random text,random text,1
random text,random text,random text,random text,0.584827615786244,296,random text,163.4890749999076,6182201.529395982,436.19369669915045,2938599.010520581,5041.634961079616,1678705.2273487921,random text,random text,random text,random text,2014-02-15,random text,random text,1
random text,random text,random text,random text,0.3830080341320954,42,random text,187.1616377819752,1962744.067047545,262.86939853314794,5259614.227572322,960.440805867664,1575143.9007842573,random text,random text,random text,random text,2015-04-29,random text,random text,1
random text,random text,random text,random text,0.4181956119530788,278,random text,313.40684016912047,8210179.30273461,630.1420149904426,13183026.359212607,2004.402978102065,1727512.0635894195,random text,random text,random text,random text,2010-03-07,random text,random text,1
random text,random text,random text,random text,0.23516339222137747,260,random text,379.54539003388817,3445849.66477003,424.8359681956913,2444151.54269835,941.9587008259372,3162183.298442943,random text,random text,random text,random text,2000-07-14,random text,random text,1
random text,random text,random text,random text,0.5731511291375954,124,random text,140.89230566640185,5260251.295468252,55.275336194719564,6748009.569136003,4116.678603910035,1842176.349659615,random text,random text,random text,random text,2009-01-29,random text,random text,1
random text,random text,random text,random text,0.644634312410791,49,random text,421.68508264828716,7047822.932161323,69.77991694240406,5573052.548143676,2164.3176337308855,3031591.403827883,random text,random text,random text,random text,2006-08-21,random text,random text,1
random text,random text,random text,random text,0.5808997247112127,292,random text,228.94221781303727,8362889.520843297,92.97369258345194,1851919.2480808583,4294.961129221077,2102743.442653382,random text,random text,random text,random text,2011-10-11,random text,random text,1
random text,random text,random text,random text,0.9079855361032169,239,random text,192.2194701740784,1631645.6526842723,361.6083739855617,4858281.279560406,1651.3803269661666,2277706.958305681,random text,random text,random text,random text,2009-11-28,random text,random text,1
random text,random text,random text,random text,0.2547339590412403,219,random text,47.274034147649544,1996473.4536267554,368.36557101384267,12666062.764159024,700.8137692144915,1033123.951355102,random text,random text,random text,random text,2005-10-08,random text,random text,1
random text,random text,random text,random text,0.40837856283180174,41,random text,194.48366067249486,2887931.078194252,407.5325579665896,12194899.779930828,1211.9509784031206,2288201.310654607,random text,random text,random text,random text,2004-01-26,random text,random text,1
random text,random text,random text,random text,0.32333737667709206,63,random text,117.54783711803461,1723333.71033869,211.5269265741236,12323284.069439141,3518.622203764505,1008560.4607968915,random text,random text,random text,random text,2004-12-25,random text,random text,1
random text,random text,random text,random text,0.9167873821439029,299,random text,320.34903236404574,3787302.0166205163,267.64759424547645,12130530.057666741,5003.200745350411,1506737.4047523024,random text,random text,random text,random text,2003-05-11,random text,random text,1
random text,random text,random text,random text,0.36053635210532164,230,random text,184.41862168033228,2935977.794429799,512.5406680967641,9913453.289057327,1060.2585276789641,685314.376603334,random text,random text,random text,random text,2008-11-01,random text,random text,1
random text,random text,random text,random text,0.7998239469253332,96,random text,291.08712060658485,6646461.305378606,388.49399850759414,7746120.441678129,1814.6680811825522,2992654.6161716846,random text,random text,random text,random text,2003-08-23,random text,random text,1
random text,random text,random text,random text,0.18305131503395194,276,random text,426.7608782978424,703432.105230534,311.834106660677,4419503.244705078,4169.28934141552,1973954.077160803,random text,random text,random text,random text,2004-01-23,random text,random text,1
random text,random text,random text,random text,0.762914998099545,19,random text,377.191150909219,7862955.536125592,341.8879136159027,10709746.753474005,1355.9935060586497,772604.1439969777,random text,random text,random text,random text,2009-12-12,random text,random text,1
random text,random text,random text,random text,0.6406652920938937,126,random text,380.52554538473504,8132235.313763361,518.9867901031281,7982052.381390832,1098.3299452915512,1732623.6856598572,random text,random text,random text,random text,2009-11-17,random text,random text,1
random text,random text,random text,random text,0.7925786526073529,252,random text,131.64873566836684,356995.15635516006,388.7944635698348,6977533.063002432,5405.081715247444,626084.6010040486,random text,random text,random text,random text,2000-12-01,random text,random text,1
random text,random text,random text,random text,0.64417840015716,19,random text,35.016571241601234,2051062.0335164666,101.98863538813683,2254456.983701206,1566.4206385980665,3049599.0737629784,random text,random text,random text,random text,2012-07-25,random text,random text,1
random text,random text,random text,random text,0.4889518197961579,65,random text,221.94900691023352,2182022.013440948,515.1985029868307,5957300.171743317,1149.2735720001408,3371561.677867894,random text,random text,random text,random text,2007-09-24,random text,random text,1
random text,random text,random text,random text,0.2049641936059369,115,random text,314.41998887118905,6219611.302947178,264.13006654873004,8092036.143352617,1125.3979556913837,3070081.457126324,random text,random text,random text,random text,2009-05-11,random text,random text,1
random text,random text,random text,random text,0.6518363724318071,218,random text,239.62579811784303,2541301.6171346838,65.30219189112428,2901407.0124613005,4323.226694757615,525924.9175988387,random text,random text,random text,random text,2002-04-08,random text,random text,1
random text,random text,random text,random text,0.963875096317281,288,random text,261.06749637754575,3480799.1349004926,352.0994768587489,5174124.686747009,5117.165057731259,1626037.71620872,random text,random text,random text,random text,2004-02-01,random text,random text,1
random text,random text,random text,random text,0.9382811296638083,292,random text,391.39795273355946,6699589.994516157,544.8324183589227,5488365.277587788,3701.095233286817,334922.6673624065,random text,random text,random text,random text,2011-01-13,random text,random text,1
random text,random text,random text,random text,0.49662090510531465,216,random text,157.68331420875543,6640936.325872048,507.19211211366206,13010422.727985019,3573.8220826740453,463120.22408107214,random text,random text,random text,random text,2005-02-02,random text,random text,1
random text,random text,random text,random text,0.7791742585202004,137,random text,438.5260988038961,5095677.172882233,563.2421285669841,3398254.6132246084,4836.7590173160215,199970.80743858506,random text,random text,random text,random text,2008-02-27,random text,random text,1
random text,random text,random text,random text,0.3736394522708073,233,random text,387.27717099390395,3427249.330311343,106.01636890020795,4109166.3674916998,4332.58694107988,1226118.1726909461,random text,random text,random text,random text,2011-07-21,random text,random text,1
random text,random text,random text,random text,0.3294238625225792,190,random text,39.4102941969423,5263800.246561749,228.65486510301992,8458341.861030694,2012.6915491550221,699654.0360645675,random text,random text,random text,random text,2001-02-27,random text,random text,1
random text,random text,random text,random text,0.18914482731536245,127,random text,396.32474252996144,6108986.949710125,331.5435451001361,9845403.712202052,2397.2332955349843,1755836.6855892444,random text,random text,random text,random text,2004-04-01,random text,random text,1
random text,random text,random text,random text,0.44469991175163764,72,random text,182.9401170793601,3895307.657895227,398.49584040357536,13440282.685425077,5040.709540940639,1229925.7471146928,random text,random text,random text,random text,2003-10-26,random text,random text,1
random text,random text,random text,random text,0.3536869543717291,245,random text,95.69862593800582,2023424.2394335093,615.0779419312911,5758646.724695327,4986.035010358756,746643.5401707515,random text,random text,random text,random text,2014-04-01,random text,random text,1
random text,random text,random text,random text,0.08551155203773177,175,random text,158.66016493788894,4652504.68659935,369.3442454370133,6657225.486194393,4220.679239663434,677582.7575503642,random text,random text,random text,random text,2014-12-04,random text,random text,1
random text,random text,random text,random text,0.9286339272955134,140,random text,286.76836979360013,1083631.7647239924,654.7560314076861,6774395.12785859,5520.449273712101,1904769.0814930843,random text,random text,random text,random text,2013-08-11,random text,random text,1
random text,random text,random text,random text,0.7860267308454713,168,random text,400.0464986860649,925764.2577726976,356.42222217574766,6158728.800515233,3343.642485971789,681675.1205286705,random text,random text,random text,random text,2004-03-05,random text,random text,1
random text,random text,random text,random text,0.16120577319991353,174,random text,275.1894053651035,6937203.227784294,345.29397783121686,11998260.957419988,2378.4750664707753,2292129.686594155,random text,random text,random text,random text,2005-08-11,random text,random text,1
random text,random text,random text,random text,0.6419713876755729,232,random text,447.6604053126036,6273707.102423335,193.29919346100422,9002431.710878234,1792.0746219704306,345399.40841756004,random text,random text,random text,random text,2005-05-29,random text,random text,1
random text,random text,random text,random text,0.6169015287568854,47,random text,182.53042751031163,7599751.224026526,210.3107541979565,13104982.003809784,3117.81759365349,2869017.487635346,random text,random text,random text,random text,2008-07-21,random text,random text,1
random text,random text,random text,random text,0.3512179942311238,291,random text,274.02936228808954,6249655.934790595,92.28014501462039,13517141.332656698,2095.483701533563,1807228.3589154335,random text,random text,random text,random text,2015-03-16,random text,random text,1
random text,random text,random text,random text,0.3148943670763145,65,random text,219.38074980929107,6368647.632271353,450.0013117064759,11266829.393474728,5658.043628100993,693467.8507320071,random text,random text,random text,random text,2001-10-03,random text,random text,1
random text,random text,random text,random text,0.8476264808939564,207,random text,235.05926219835825,5467981.773821726,640.0122285945564,8717470.889410945,2617.819790731738,2916732.4331543073,random text,random text,random text,random text,2005-06-01,random text,random text,1
random text,random text,random text,random text,0.9138748752277098,17,random text,406.696134398231,6099845.903058282,141.57370693241057,4967133.110761826,5377.383029337175,1659724.4087270824,random text,random text,random text,random text,2013-04-02,random text,random text,1
random text,random text,random text,random text,0.18088455891164856,199,random text,169.3999256750887,5852915.065348338,477.5957376374469,12086598.026914028,1268.5504263393332,852023.6205724305,random text,random text,random text,random text,2012-12-28,random text,random text,1
random text,random text,random text,random text,0.4898839754246526,62,random text,449.2361847739787,2930735.1054085903,75.34918133539179,7711320.796064204,4558.3153008923555,2675564.554112926,random text,random text,random text,random text,2004-07-16,random text,random text,1
random text,random text,random text,random text,0.5194613214228309,127,random text,92.67758430200688,6035373.315277203,643.0565729664972,5178292.247366387,1690.974012021286,1346587.1461138,random text,random text,random text,random text,2011-08-10,random text,random text,1
random text,random text,random text,random text,0.689413707048396,240,random text,107.5137612102853,1381186.9889515156,127.6447812150963,10821909.192701435,2017.6361769418186,453528.36076320056,random text,random text,random text,random text,2002-06-14,random text,random text,1
random text,random text,random text,random text,0.6037963563448289,222,random text,164.0152257884429,7905871.783239836,302.0405899904281,1177397.8277880505,2017.444180806805,1974430.7947720664,random text,random text,random text,random text,2008-01-19,random text,random text,1
