Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.3024443271848807,205,random text,190.37950551535116,5363915.380918996,173.95134648093233,2419169.710288939,2247.3278719889363,1454122.4422306598,random text,random text,random text,random text,2012-12-21,random text,random text,1
random text,random text,random text,random text,0.8255637657574724,170,random text,109.61369395225452,3438815.578113905,592.7694467680961,12357268.020663904,3812.8122052402136,1613825.9925764913,random text,random text,random text,random text,2008-11-21,random text,random text,1
random text,random text,random text,random text,0.7960570136855025,114,random text,271.3851328702318,3964253.978684795,173.8362711237508,2287583.672005782,2319.641722372741,1049912.1744139076,random text,random text,random text,random text,2007-09-02,random text,random text,1
random text,random text,random text,random text,0.20264811582273118,108,random text,316.85816185145,4197508.251661008,264.40219616093214,4912644.798393441,5292.403160485266,1348028.099523342,random text,random text,random text,random text,2001-06-21,random text,random text,1
random text,random text,random text,random text,0.255478775488652,85,random text,128.83849287413057,7039032.662992181,597.2561810034438,6148249.127203768,4113.938996581612,2319085.364550649,random text,random text,random text,random text,2010-07-14,random text,random text,1
random text,random text,random text,random text,0.5680551131009296,187,random text,321.6242577408344,2010292.4768874138,311.5648540688686,5820334.1774867885,1082.3277919464877,860431.2414022195,random text,random text,random text,random text,2013-10-28,random text,random text,1
random text,random text,random text,random text,0.5955153294720119,44,random text,202.72389554746587,7806117.549639966,453.0750911459516,5396605.0697446875,918.6349682222993,1609442.5788145133,random text,random text,random text,random text,2002-04-27,random text,random text,1
random text,random text,random text,random text,0.8577378578729312,242,random text,406.72971142400627,6291656.296194201,597.6192489642369,12057404.890279572,5503.635914977764,2262768.8531245966,random text,random text,random text,random text,2007-12-23,random text,random text,1
random text,random text,random text,random text,0.17866649032562493,165,random text,162.53594451622587,3711723.7644147305,325.77239563039876,9959243.014745321,3074.171300490916,671262.3812342153,random text,random text,random text,random text,2009-02-16,random text,random text,1
random text,random text,random text,random text,0.8516070748175173,128,random text,59.20502155437746,6326196.426442161,224.56877340293164,11726187.444169328,5399.521782153615,817445.5769386662,random text,random text,random text,random text,2002-11-04,random text,random text,1
random text,random text,random text,random text,0.812895436578853,44,random text,251.4378636600931,5855523.236555277,174.39817069194044,4532826.429703677,2655.938092335939,2422799.0821300196,random text,random text,random text,random text,2004-12-17,random text,random text,1
random text,random text,random text,random text,0.8078339245153368,227,random text,334.380245316195,2243399.710047771,224.38074891138342,6634259.844707046,5315.794787498311,2990791.026839406,random text,random text,random text,random text,2010-07-02,random text,random text,1
random text,random text,random text,random text,0.5852757106510723,179,random text,342.4664262795371,4601705.013495616,209.44370326987865,9174091.8923536,4237.713834161516,2190476.0212820554,random text,random text,random text,random text,2005-12-13,random text,random text,1
random text,random text,random text,random text,0.5861259129264503,52,random text,47.59356269942628,3777286.6343594175,441.70934219629964,9663312.839875776,3083.827726527303,1031850.7770986934,random text,random text,random text,random text,2003-10-27,random text,random text,1
random text,random text,random text,random text,0.4462339434331093,199,random text,199.8134317536552,3492290.352105201,377.7254985101609,12737835.058769494,4052.586689824795,2693193.1799214813,random text,random text,random text,random text,2003-08-09,random text,random text,1
random text,random text,random text,random text,0.7749040528673103,55,random text,119.82619219411959,4530142.474313722,275.3589695788489,4421628.177253607,2879.2410377974,2644274.8475559847,random text,random text,random text,random text,2012-11-13,random text,random text,1
random text,random text,random text,random text,0.45077465275210127,228,random text,326.2111687558999,5312524.489868689,145.94588483795445,7362374.005421061,3659.734383267147,1798073.5343118585,random text,random text,random text,random text,2008-08-28,random text,random text,1
random text,random text,random text,random text,0.6140055814982626,256,random text,239.1333888346781,7406593.909632542,255.2745515013649,11028396.489944067,3718.992647621336,2152685.8794111884,random text,random text,random text,random text,2010-08-27,random text,random text,1
random text,random text,random text,random text,0.7165233081617856,69,random text,125.36970337326535,1828602.379236293,359.3089711365377,7796664.173259608,3381.9936657160215,755931.7153676628,random text,random text,random text,random text,2004-06-10,random text,random text,1
random text,random text,random text,random text,0.41155076407541236,125,random text,172.1728711692636,7540616.978262761,102.00302420290872,9902899.97908041,2496.6325439112716,1811738.914897988,random text,random text,random text,random text,2007-10-17,random text,random text,1
random text,random text,random text,random text,0.7572403007777788,283,random text,245.0603528940994,6457654.52331131,385.08301443227606,9325659.832650851,1839.5660595786426,581141.8593064314,random text,random text,random text,random text,2012-11-10,random text,random text,1
random text,random text,random text,random text,0.2333354511247952,228,random text,135.4209500257,6166127.877925223,203.46187737323118,2377163.0727642756,2992.3660384177274,2334005.518680344,random text,random text,random text,random text,2002-10-10,random text,random text,1
random text,random text,random text,random text,0.46915475543942553,106,random text,59.91440003169912,7308015.478714912,329.9974075672748,4394669.831530915,2148.6189892293078,768054.1964230633,random text,random text,random text,random text,2001-12-17,random text,random text,1
random text,random text,random text,random text,0.3873477348864417,42,random text,123.16547859681485,3967119.221369341,96.59411302882091,6068469.566272825,2449.372648318179,2811550.232928007,random text,random text,random text,random text,2011-12-08,random text,random text,1
random text,random text,random text,random text,0.5388395217217966,256,random text,393.236587590304,3135841.6689801654,443.52948922202967,9703592.991388405,2517.9380924154025,2458409.6542910025,random text,random text,random text,random text,2013-09-23,random text,random text,1
random text,random text,random text,random text,0.6144925317268486,154,random text,384.2123195525874,6575958.467744993,409.3225877637354,5932377.436258731,2784.2738455937642,1891751.0282668404,random text,random text,random text,random text,2002-04-07,random text,random text,1
random text,random text,random text,random text,0.4821709221541609,267,random text,123.89308000175501,5870317.901705536,135.5727825648607,12219874.933035882,1908.9670563577042,1729201.7580545824,random text,random text,random text,random text,2003-10-12,random text,random text,1
random text,random text,random text,random text,0.3219041874711186,215,random text,403.6053958645929,6068906.196094656,593.5699088426722,9623232.150502296,2356.645711227083,1075038.9265363994,random text,random text,random text,random text,2004-10-29,random text,random text,1
random text,random text,random text,random text,0.8659929010141723,252,random text,192.98912974447404,7833598.533318395,546.7023116686739,4138369.560336611,3888.4731336656655,530057.1122825822,random text,random text,random text,random text,2010-09-23,random text,random text,1
random text,random text,random text,random text,0.4181637043275934,167,random text,365.8163062557937,4687117.325196583,427.66489652351095,3657911.381192779,2357.4267161275748,647188.2656559446,random text,random text,random text,random text,2004-06-10,random text,random text,1
random text,random text,random text,random text,0.7529767200738514,222,random text,165.804320734687,1893626.9241053122,347.58407510884604,5299135.855341564,4229.683509904219,1408176.970515357,random text,random text,random text,random text,2013-05-28,random text,random text,1
random text,random text,random text,random text,0.7486752863792887,159,random text,168.362464493123,7584127.961369059,522.837521145807,2426843.19794218,2938.366106948203,2338775.388413959,random text,random text,random text,random text,2008-07-22,random text,random text,1
random text,random text,random text,random text,0.3862176738275991,61,random text,255.4962529971102,7281362.602708456,438.2202883108113,4651845.546520777,3263.2210690557295,1642839.0605753518,random text,random text,random text,random text,2002-02-21,random text,random text,1
random text,random text,random text,random text,0.8696054257652791,139,random text,310.661479650555,5500607.075525552,353.81851430529616,6297125.089676945,3218.8555284003046,2546242.871172019,random text,random text,random text,random text,2005-03-12,random text,random text,1
random text,random text,random text,random text,0.6837499045457816,190,random text,406.80996687710524,3269940.8274107147,186.904559009774,6877989.525388118,1496.13038538705,1642317.809715783,random text,random text,random text,random text,2009-04-06,random text,random text,1
random text,random text,random text,random text,0.2610814296402094,225,random text,354.55020678274354,5123652.9435907295,107.99138214648471,3239673.383672498,3781.904328521136,1351572.7727862448,random text,random text,random text,random text,2005-10-30,random text,random text,1
random text,random text,random text,random text,0.8531262171810341,82,random text,445.88292231172534,3021689.403424007,414.7556314702473,4364047.659346467,3903.5216673766013,806470.066677354,random text,random text,random text,random text,2004-07-03,random text,random text,1
random text,random text,random text,random text,0.24381180981880793,72,random text,244.98198167433733,3769092.3145026257,533.3359127481908,7307300.673910167,1906.5501414341766,1514939.3683603392,random text,random text,random text,random text,2008-02-02,random text,random text,1
random text,random text,random text,random text,0.7244682612057262,94,random text,151.31073787878117,6502262.755367432,442.47838238726354,3467080.027319409,5197.998142832634,2808720.2745764195,random text,random text,random text,random text,2014-05-31,random text,random text,1
random text,random text,random text,random text,0.1588851731867821,112,random text,436.07474376164646,3876452.8793875845,387.105978801288,2082909.2740524618,1877.6898286912174,2433448.294671686,random text,random text,random text,random text,2010-06-20,random text,random text,1
random text,random text,random text,random text,0.17303513477108468,152,random text,283.67115505741504,1369806.1035190043,426.31354164398846,8311519.145464158,4915.344454117797,1092065.6796388892,random text,random text,random text,random text,2000-10-27,random text,random text,1
random text,random text,random text,random text,0.43645660693676,148,random text,157.67097526133057,7991580.141362032,480.20008662942286,9640501.548322016,5791.0285352059545,2826954.776302859,random text,random text,random text,random text,2009-05-14,random text,random text,1
random text,random text,random text,random text,0.7999830617787693,59,random text,166.95804325974007,6211873.933886338,324.1729355344941,7178027.721098743,2320.5038407745787,3008219.3866116353,random text,random text,random text,random text,2006-12-04,random text,random text,1
random text,random text,random text,random text,0.8546977112901575,178,random text,91.43722368894569,7726071.192419079,346.91662744367426,6576157.549424892,2788.5608776879685,2395266.835178399,random text,random text,random text,random text,2012-01-24,random text,random text,1
random text,random text,random text,random text,0.750217952280858,142,random text,82.13783787829014,1674981.4381095874,280.18811199501636,4149531.1461420413,2981.1446270137903,1390036.667168154,random text,random text,random text,random text,2010-03-13,random text,random text,1
random text,random text,random text,random text,0.7358418550924293,192,random text,74.1610880100983,6354448.378427837,517.1089401706512,6976714.059025057,947.1303575133192,2506161.812226032,random text,random text,random text,random text,2006-01-21,random text,random text,1
random text,random text,random text,random text,0.8691581252335971,139,random text,441.128764714816,6728456.344642977,490.70932800128264,6036595.057047799,4809.140769952124,1564924.2652077011,random text,random text,random text,random text,2004-05-10,random text,random text,1
random text,random text,random text,random text,0.4783813512764272,180,random text,308.7847762965298,8126342.369048345,259.32640526275253,9941412.794388691,3128.439170022903,881352.8377164655,random text,random text,random text,random text,2005-04-09,random text,random text,1
random text,random text,random text,random text,0.7366844673137927,238,random text,357.2924638749523,4222498.983271212,540.9502335556605,5302820.643514519,2635.5338417654852,549981.1141721115,random text,random text,random text,random text,2003-08-24,random text,random text,1
random text,random text,random text,random text,0.7613005949400194,52,random text,388.6553364927147,2276478.2868871447,523.0812041256653,4319933.752414053,1666.087623002891,1252846.2827496747,random text,random text,random text,random text,2009-02-14,random text,random text,1
random text,random text,random text,random text,0.6442410226143713,104,random text,120.40539922036982,1624600.5820688973,405.03962911214177,10912765.038263237,2253.9856203915056,752198.9677921208,random text,random text,random text,random text,2003-12-06,random text,random text,1
random text,random text,random text,random text,0.16036167653343297,32,random text,312.6915433830467,7087517.056861387,387.0397919500682,9192104.485749314,1579.250508394125,2617421.255766732,random text,random text,random text,random text,2004-05-07,random text,random text,1
random text,random text,random text,random text,0.8704607553969139,202,random text,162.89587419391535,5420103.22298109,135.62703115742133,3800746.967358538,2159.971937993617,537065.3069976955,random text,random text,random text,random text,2010-03-27,random text,random text,1
random text,random text,random text,random text,0.30140899557119016,107,random text,76.5960025592843,3631261.3052081307,579.3720435763729,7827958.786965195,5728.439338414042,585535.9076841996,random text,random text,random text,random text,2010-03-02,random text,random text,1
random text,random text,random text,random text,0.6267454998299617,227,random text,82.91559191211095,1370232.8820936389,405.96977467763975,9560593.874142565,3067.817196539101,707757.6846759466,random text,random text,random text,random text,2001-03-16,random text,random text,1
random text,random text,random text,random text,0.8705674158231425,196,random text,140.41588089702424,5226161.746768451,443.9331099019779,11948951.763632346,3081.523474937844,2589976.158823315,random text,random text,random text,random text,2012-11-07,random text,random text,1
random text,random text,random text,random text,0.42277240698235197,50,random text,448.5891141380653,3129512.39038652,329.6752248642104,10016205.344971387,3178.91077240851,643889.7299599196,random text,random text,random text,random text,2008-01-07,random text,random text,1
random text,random text,random text,random text,0.5515979628283233,134,random text,308.3930280189124,2319030.9818163747,446.30572717555856,3216337.758504426,2689.066842125009,735255.5138884855,random text,random text,random text,random text,2009-08-24,random text,random text,1
random text,random text,random text,random text,0.1634549848522192,49,random text,428.413804166751,4569062.448820914,219.00507917543325,10930223.167703575,5423.250027971034,625114.9529686817,random text,random text,random text,random text,2002-07-22,random text,random text,1
random text,random text,random text,random text,0.8749833062767224,95,random text,349.3848605505146,7745920.194622062,592.9080398510545,3206603.771672544,2365.0886204420385,1653501.5777536843,random text,random text,random text,random text,2004-05-16,random text,random text,1
random text,random text,random text,random text,0.2710630442172582,62,random text,405.25837521693217,7384508.207771236,92.66066921212712,5121747.951281127,3423.6625453579236,2130152.8507003854,random text,random text,random text,random text,2011-04-28,random text,random text,1
random text,random text,random text,random text,0.7903928421951462,48,random text,64.91665534767546,1676374.6161916382,302.8259631287942,7114365.148152549,2814.274864486104,2436713.294699609,random text,random text,random text,random text,2005-05-18,random text,random text,1
random text,random text,random text,random text,0.7693421937737248,48,random text,67.25420979698447,7132641.675175748,621.4740837441304,5034724.42662208,3241.0383414002035,768091.4327864293,random text,random text,random text,random text,2008-06-11,random text,random text,1
random text,random text,random text,random text,0.40846980320050563,247,random text,84.317279708706,1519080.2930782526,536.2460671861562,8437603.464447197,4552.682058600561,1134192.8880284883,random text,random text,random text,random text,2011-11-03,random text,random text,1
random text,random text,random text,random text,0.6809954180882939,236,random text,376.7142625568193,2572027.649288728,478.372339241559,3284678.563158741,3513.3081925123834,1313210.6350280535,random text,random text,random text,random text,2001-06-12,random text,random text,1
random text,random text,random text,random text,0.6530303664258634,176,random text,436.4946889296722,6236932.971972369,511.6064380312004,4345616.65341685,2366.6271868723497,2717098.3699290277,random text,random text,random text,random text,2004-07-15,random text,random text,1
random text,random text,random text,random text,0.5008043691026509,50,random text,72.80759087420572,1990742.408236688,360.29869692705574,11395296.395870635,4419.484020269076,2238229.790079848,random text,random text,random text,random text,2004-02-08,random text,random text,1
random text,random text,random text,random text,0.6600321610784399,199,random text,106.76431386239767,1821532.924806979,145.91073754614902,6668024.67666992,3296.4216010739055,444636.2949129731,random text,random text,random text,random text,2014-07-15,random text,random text,1
random text,random text,random text,random text,0.5952435598161253,97,random text,378.73473951026915,1984315.593555613,145.56659925953625,4019992.30452073,3110.432210413705,3034018.6328969393,random text,random text,random text,random text,2013-11-24,random text,random text,1
random text,random text,random text,random text,0.6228025834837361,165,random text,58.32281321987113,6638477.6469252445,271.04455036998763,11527265.15545341,3695.146492142667,2552858.0675204066,random text,random text,random text,random text,2004-06-18,random text,random text,1
random text,random text,random text,random text,0.17989925529342649,130,random text,408.1768541712903,4702374.815546617,196.84289126807442,4168922.5998974824,3390.5038090185176,2221237.05538978,random text,random text,random text,random text,2005-11-24,random text,random text,1
random text,random text,random text,random text,0.41655298276004193,276,random text,426.7503617474196,6966454.357002599,568.8100590350766,3444659.660738291,5783.360118856659,700440.1228599434,random text,random text,random text,random text,2005-09-11,random text,random text,1
random text,random text,random text,random text,0.41003456266500815,128,random text,162.68620806529265,6627724.080504566,160.36633148122706,7943591.645189004,2213.7392103158304,2117406.991063399,random text,random text,random text,random text,2008-11-03,random text,random text,1
random text,random text,random text,random text,0.819000132634755,244,random text,330.41262369606534,5245801.138479944,103.204711144281,7388175.798548395,4849.841859740976,502176.7629717599,random text,random text,random text,random text,2002-01-16,random text,random text,1
random text,random text,random text,random text,0.5192609380843618,139,random text,279.21032978634355,7505017.452589148,300.42629829459236,12242439.272655742,4734.986510901778,1526945.2631137955,random text,random text,random text,random text,2005-09-14,random text,random text,1
random text,random text,random text,random text,0.33386271257265443,268,random text,400.268467285092,7573221.831824103,419.60660906501045,10941559.611859972,3749.1291548808176,1746940.269968675,random text,random text,random text,random text,2013-07-16,random text,random text,1
random text,random text,random text,random text,0.5270292037357441,125,random text,375.08198593634927,2198094.658965582,399.38404571425764,7604741.654259611,2309.063489705353,558132.5787483965,random text,random text,random text,random text,2013-04-12,random text,random text,1
random text,random text,random text,random text,0.6229529193091663,221,random text,282.4142772003296,1386780.7765325662,203.06299451950747,2172228.8071582136,4520.665449128101,457161.46814297955,random text,random text,random text,random text,2004-10-29,random text,random text,1
random text,random text,random text,random text,0.24628015539222337,111,random text,370.5817270163518,8043715.014277196,327.02129696890364,6169729.028255966,4597.243760925455,1918173.0945629075,random text,random text,random text,random text,2011-11-23,random text,random text,1
random text,random text,random text,random text,0.3224546407435698,77,random text,409.0007606887548,8230275.055813388,323.4880992366697,3514045.7006993648,4312.615553237427,525797.8350004804,random text,random text,random text,random text,2002-09-27,random text,random text,1
random text,random text,random text,random text,0.16101423368808016,141,random text,417.8203391524947,4032412.9859232754,282.0118817252441,2101207.711643433,5216.182455422945,1141456.5710830824,random text,random text,random text,random text,2008-05-03,random text,random text,1
random text,random text,random text,random text,0.6443228472372068,265,random text,197.32657069504302,6618808.830884066,190.237490772873,7318755.9706078805,5340.6099255194695,1064243.4583601872,random text,random text,random text,random text,2003-09-14,random text,random text,1
random text,random text,random text,random text,0.7756820318691889,244,random text,48.05261188048508,2915199.6207017284,261.930191421142,4468176.487472696,4933.767356845834,519334.1884473126,random text,random text,random text,random text,2013-06-14,random text,random text,1
random text,random text,random text,random text,0.35081845167655556,59,random text,99.85252255851172,7277694.124612681,603.7805024850804,2600457.872900201,2987.514784173761,3052759.7735599186,random text,random text,random text,random text,2005-01-31,random text,random text,1
random text,random text,random text,random text,0.5618331450901249,83,random text,317.32771472706605,6115966.34284248,534.2086890160059,1828604.910631055,1829.5993484240353,693036.8867790252,random text,random text,random text,random text,2014-05-19,random text,random text,1
random text,random text,random text,random text,0.2129964860528774,174,random text,255.9865757812692,7452972.556407992,579.7748778086865,5337684.723672755,1662.354948707271,2912874.4100376084,random text,random text,random text,random text,2005-09-15,random text,random text,1
random text,random text,random text,random text,0.776613251370864,255,random text,44.80940788181053,2176482.7026503095,112.62545100039634,9070358.810698174,5326.804524694701,523846.63207095617,random text,random text,random text,random text,2011-06-02,random text,random text,1
random text,random text,random text,random text,0.5877245411272728,210,random text,91.5284849221525,7000244.637692204,326.1271264085784,5832283.935769536,2918.570631061189,3033278.494468228,random text,random text,random text,random text,2011-04-02,random text,random text,1
random text,random text,random text,random text,0.1541196993724929,273,random text,145.2510769520204,1384701.2417574143,259.1393378930028,2895043.891933989,2715.249711202388,473349.24091309845,random text,random text,random text,random text,2001-01-16,random text,random text,1
random text,random text,random text,random text,0.31184459107978124,248,random text,373.29157423161473,1719343.672434349,372.46486442915665,2399202.516032246,4528.779525084662,851327.4604010235,random text,random text,random text,random text,2001-07-08,random text,random text,1
