Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.41331914810000003,91,random text,232.6511950058518,4397044.700275919,612.2391027394749,4646562.215029062,4325.430761661508,781993.1594565556,random text,random text,random text,random text,2004-03-08,random text,random text,1
random text,random text,random text,random text,0.7682303841086118,207,random text,346.0932609284031,3870492.663028567,101.39610803271879,8407029.270417627,2921.3983279742856,1458534.4313314222,random text,random text,random text,random text,2010-01-26,random text,random text,1
random text,random text,random text,random text,0.5497857498982333,111,random text,325.9027185061851,5301543.9092774475,124.9467629260625,3517099.062461255,4096.486792889659,470959.2253959706,random text,random text,random text,random text,2010-01-01,random text,random text,1
random text,random text,random text,random text,0.37317479403448284,129,random text,225.3326343141322,6274666.832924467,86.58645313257426,6977260.885901093,3840.9876371171235,1767027.8085627928,random text,random text,random text,random text,2001-01-15,random text,random text,1
random text,random text,random text,random text,0.33872554981569447,113,random text,384.65530706104266,6142558.463497069,304.38748892943823,3069236.146950705,4006.6405476264727,2550460.6883449256,random text,random text,random text,random text,2012-09-08,random text,random text,1
random text,random text,random text,random text,0.22725328355381846,112,random text,285.83479488321507,5612170.015104611,544.515523771652,6743005.629975495,3643.484972202442,3168191.1185600664,random text,random text,random text,random text,2007-11-08,random text,random text,1
random text,random text,random text,random text,0.5710700171519056,178,random text,320.0811352909466,1313044.3266886189,178.48799308186608,8468844.98809915,2291.0322824979175,3037323.6010854244,random text,random text,random text,random text,2009-06-25,random text,random text,1
random text,random text,random text,random text,0.19485245404867363,65,random text,190.92478080619532,6204325.396527562,308.35098601592415,9917187.900448766,2065.438462577525,1987409.2889536386,random text,random text,random text,random text,2002-05-23,random text,random text,1
random text,random text,random text,random text,0.12300380183476409,101,random text,221.14364905466041,5066507.876594186,146.6321519720745,10891237.367617555,912.4622868362424,549058.4091417971,random text,random text,random text,random text,2004-03-17,random text,random text,1
random text,random text,random text,random text,0.18232877859829075,89,random text,349.5352740076139,7973185.811493774,86.55746354092604,2444108.4312303504,5863.4802417084975,2817416.9615395316,random text,random text,random text,random text,2011-02-27,random text,random text,1
random text,random text,random text,random text,0.2817620138344229,141,random text,311.26586004753995,2368616.7619502577,598.3049665800102,2147019.9429797083,5007.021974247433,1290117.4732930548,random text,random text,random text,random text,2005-03-19,random text,random text,1
random text,random text,random text,random text,0.9005843346565059,21,random text,263.7234143090303,2185811.7057692693,515.0296593037839,8625487.337687824,5364.4422134311735,1077282.7333674228,random text,random text,random text,random text,2008-04-12,random text,random text,1
random text,random text,random text,random text,0.7022762644089267,194,random text,287.81281598068017,8324439.2221525945,324.2118866381258,3789027.997893694,5057.457047693608,615334.4232632914,random text,random text,random text,random text,2011-09-04,random text,random text,1
random text,random text,random text,random text,0.6198558597457373,294,random text,221.02579239563465,2597738.850767769,581.1197784429182,8178226.919456402,4804.705618243939,2151006.2692457046,random text,random text,random text,random text,2001-04-13,random text,random text,1
random text,random text,random text,random text,0.7975999303155579,214,random text,68.27237533188494,658042.5313398711,644.8196693158526,12782302.783922248,4577.581742896073,816797.2860231232,random text,random text,random text,random text,2004-05-16,random text,random text,1
random text,random text,random text,random text,0.598667842813422,139,random text,183.4050172470396,4524639.882977576,125.78365753800922,7284260.581438126,2270.1128228888956,1221196.2583146743,random text,random text,random text,random text,2003-12-10,random text,random text,1
random text,random text,random text,random text,0.5533122351242314,299,random text,427.2534467478854,8421586.537474172,216.07613124929662,5532613.093095185,5804.703663407898,1543215.0838888353,random text,random text,random text,random text,2014-05-16,random text,random text,1
random text,random text,random text,random text,0.4083395365546897,37,random text,430.2973990493332,7148663.7425994715,459.11305582065864,3719498.782516777,5272.068652336562,956542.0147265445,random text,random text,random text,random text,2015-01-18,random text,random text,1
random text,random text,random text,random text,0.7096742049202769,67,random text,107.28526406382976,895204.0807593386,333.1645947794001,3593243.95899683,5095.7272220806935,449441.0204843559,random text,random text,random text,random text,2013-09-25,random text,random text,1
random text,random text,random text,random text,0.5854878136286885,218,random text,340.28959327821474,1156569.2506031853,208.8133313840574,7435659.555843539,1996.1264161678366,1619871.6235504064,random text,random text,random text,random text,2004-04-19,random text,random text,1
random text,random text,random text,random text,0.7457093206195025,89,random text,356.76775646258307,3332804.0796717503,406.57312812304684,11161757.11427319,1278.7131949023228,3088147.3885681215,random text,random text,random text,random text,2005-09-25,random text,random text,1
random text,random text,random text,random text,0.12736653964430705,206,random text,75.74524925398853,4344052.189138179,337.3614129860371,8051750.9257035265,2945.584343294427,1714615.7243993026,random text,random text,random text,random text,2005-07-13,random text,random text,1
random text,random text,random text,random text,0.9256678019042559,250,random text,147.27078934824408,6486058.89524127,367.59235881492,12538897.783580706,2537.5569659423672,881826.8932153739,random text,random text,random text,random text,2008-09-04,random text,random text,1
random text,random text,random text,random text,0.6993475402970939,227,random text,440.3327168545326,6748867.38616318,336.4043840290836,8310367.836754043,3379.2668633793664,1213486.8960530395,random text,random text,random text,random text,2001-11-17,random text,random text,1
random text,random text,random text,random text,0.3958465056269344,231,random text,444.68846945234566,5975027.775598086,394.1454637019562,12361808.442825735,5066.442848291164,407379.81247117056,random text,random text,random text,random text,2005-07-16,random text,random text,1
random text,random text,random text,random text,0.512653418198375,163,random text,67.5408168532378,7465001.146160292,388.8674456905824,3967652.3749096114,2204.2498608298224,2149458.217485679,random text,random text,random text,random text,2013-05-17,random text,random text,1
random text,random text,random text,random text,0.23288091113417414,190,random text,464.4654228821124,5934020.585919611,601.2385246138342,11888254.024203494,3382.3287777115534,955291.5121799894,random text,random text,random text,random text,2013-02-11,random text,random text,1
random text,random text,random text,random text,0.5601745145998998,270,random text,67.78837964133918,7444638.789142753,482.24901561714296,9951944.255721372,5196.089888124079,3044155.6175568746,random text,random text,random text,random text,2004-08-30,random text,random text,1
random text,random text,random text,random text,0.4857222235289929,257,random text,66.66513123793098,6426252.01556099,191.26529158350468,8291922.5590812415,2159.631865474871,2183709.853552768,random text,random text,random text,random text,2011-09-24,random text,random text,1
random text,random text,random text,random text,0.5720831908440316,144,random text,244.3729835442502,4178779.0446256814,284.702723602523,6888611.415750379,4561.855849267318,935364.6489113965,random text,random text,random text,random text,2002-07-29,random text,random text,1
random text,random text,random text,random text,0.29755883758922186,88,random text,342.84687680363936,7874391.006473581,345.01499536657406,8625658.696390584,2924.058354996514,2338173.7303887284,random text,random text,random text,random text,2008-03-04,random text,random text,1
random text,random text,random text,random text,0.753269002876956,95,random text,47.05126720522169,832194.099371313,131.0295212594364,7590810.423247161,2919.8360030061767,774378.3778103625,random text,random text,random text,random text,2014-11-03,random text,random text,1
random text,random text,random text,random text,0.39802087569821126,82,random text,117.84785252735765,4671430.545855311,422.58180574910773,6939104.388788308,790.0723777009467,2801128.348029142,random text,random text,random text,random text,2003-07-16,random text,random text,1
random text,random text,random text,random text,0.7881219298881941,97,random text,469.28957287398634,1484811.8966168736,85.76621764492793,1882127.1246049404,2046.0823690267978,2239878.6834508167,random text,random text,random text,random text,2013-04-15,random text,random text,1
random text,random text,random text,random text,0.7969392180130797,225,random text,294.7392773566984,7471683.6276298575,490.03423167922347,9277307.645725375,2283.235040091067,2973545.2787307524,random text,random text,random text,random text,2004-12-02,random text,random text,1
random text,random text,random text,random text,0.4899927597806038,21,random text,174.8896084304002,1633071.2059171814,304.33103678178253,9126145.236993678,1488.575006786292,1086447.0305425227,random text,random text,random text,random text,2014-03-20,random text,random text,1
