Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.8099512301485058,262,random text,128.06680762660503,3910139.4439302282,575.228880896427,5566266.487783118,5763.780151741516,831831.7545100986,random text,random text,random text,random text,2010-03-06,random text,random text,1
random text,random text,random text,random text,0.6419656867871147,35,random text,298.44185028082165,8332665.581979815,521.7950531527695,7496045.8699147245,2236.8622963351154,2814926.8887465433,random text,random text,random text,random text,2003-12-28,random text,random text,1
random text,random text,random text,random text,0.5785150480672064,196,random text,308.7117645910859,8275923.848315168,616.0258811582379,2768740.30159966,4017.8702724238665,931258.9060452429,random text,random text,random text,random text,2012-11-21,random text,random text,1
random text,random text,random text,random text,0.3504728696513403,255,random text,221.385778370283,2723470.0363925956,302.01851464703265,3026049.444927715,973.0556570108176,2455365.256081755,random text,random text,random text,random text,2008-10-22,random text,random text,1
random text,random text,random text,random text,0.40475585356668065,123,random text,191.27214564423096,2291280.0061225863,171.94539856775805,7275104.209812738,4780.1702882318195,2254851.229208048,random text,random text,random text,random text,2007-08-03,random text,random text,1
random text,random text,random text,random text,0.7363568975153747,125,random text,269.03860490572987,2014662.6745360123,413.06079169110546,12908419.4236904,1119.42005233404,818567.6313919793,random text,random text,random text,random text,2001-05-22,random text,random text,1
random text,random text,random text,random text,0.8001409113423651,115,random text,100.41945012865872,5193491.137354072,266.23598269358814,9026827.706775425,3637.949837311511,2530189.235016201,random text,random text,random text,random text,2010-06-14,random text,random text,1
random text,random text,random text,random text,0.14516860554724206,74,random text,202.7817277225298,1786703.305784324,150.12755277129844,3652752.538094255,4999.675101862579,862970.2978577494,random text,random text,random text,random text,2013-09-28,random text,random text,1
random text,random text,random text,random text,0.19728704183099216,177,random text,437.2024132009255,3552962.640019101,179.10996673505764,12148503.060068969,5155.349230867202,2080460.8610683358,random text,random text,random text,random text,2002-03-28,random text,random text,1
random text,random text,random text,random text,0.363757758637544,85,random text,345.6809714183483,7125494.5227579735,445.8428944930073,6342531.562813121,4616.668092316426,2272831.210943335,random text,random text,random text,random text,2007-11-23,random text,random text,1
random text,random text,random text,random text,0.7092336747770936,242,random text,157.0942404020717,6957059.24069819,447.4146703132433,4863046.534468849,1862.3253700433759,717737.7950375814,random text,random text,random text,random text,2009-01-17,random text,random text,1
random text,random text,random text,random text,0.2442700035139599,147,random text,456.81671202890607,6575551.865658393,318.7884304539856,13033941.03058675,973.3206352144374,1742516.0395691604,random text,random text,random text,random text,2002-10-05,random text,random text,1
random text,random text,random text,random text,0.725419910595985,115,random text,331.98681720028,2395702.824986756,419.94014822928364,10394071.758220058,4341.665071782067,2274478.6716318843,random text,random text,random text,random text,2004-11-17,random text,random text,1
random text,random text,random text,random text,0.706496995303276,240,random text,234.04318385178613,2196017.9153819764,508.2107873761796,12078971.644834632,5560.107115812346,1300050.704619932,random text,random text,random text,random text,2010-06-02,random text,random text,1
random text,random text,random text,random text,0.3962877361510384,200,random text,154.35551007152833,3393326.7870151917,312.56934150308905,1578877.0425740702,1222.4133959001106,2366951.722078038,random text,random text,random text,random text,2005-11-13,random text,random text,1
random text,random text,random text,random text,0.19432676444621638,69,random text,394.0727547229768,7793191.559569532,149.8322551794566,11577744.742286054,5014.306946916415,1924633.1158617842,random text,random text,random text,random text,2003-09-27,random text,random text,1
random text,random text,random text,random text,0.5318746732387442,71,random text,342.3329809851928,1858097.2395921734,483.5869419192227,2324413.742928571,3327.947451852484,2020193.2370406566,random text,random text,random text,random text,2003-07-10,random text,random text,1
random text,random text,random text,random text,0.40892690039684043,100,random text,444.5854545815892,6962497.709575813,468.1190170026616,10095233.138761578,1701.4688600343359,2854484.038256621,random text,random text,random text,random text,2012-10-14,random text,random text,1
random text,random text,random text,random text,0.19213003902113623,38,random text,94.76917615444555,7791327.606868206,317.71987663272654,2808143.586230181,5695.548716561905,1877386.1245905259,random text,random text,random text,random text,2008-07-29,random text,random text,1
random text,random text,random text,random text,0.26400451458316676,292,random text,293.6665539909262,7620110.247179935,290.8284085482285,4603232.2486955235,2060.482682697213,1203224.69378335,random text,random text,random text,random text,2010-07-28,random text,random text,1
random text,random text,random text,random text,0.42024586356138505,201,random text,362.6630526294316,3192989.8999567446,373.5827786853141,6319270.430936389,2963.613486566309,885704.6725382148,random text,random text,random text,random text,2004-05-11,random text,random text,1
random text,random text,random text,random text,0.5213046188128956,155,random text,419.4060816146154,1239768.2392781936,299.7970062785287,4205842.508090618,2588.25534375381,714879.2911732371,random text,random text,random text,random text,2007-09-17,random text,random text,1
random text,random text,random text,random text,0.7973763444498871,86,random text,328.2965734700853,2143713.6141720912,430.9242956159683,11944742.41378935,4274.508651408847,2403185.7721308707,random text,random text,random text,random text,2012-10-11,random text,random text,1
random text,random text,random text,random text,0.7284150554177394,232,random text,335.8629908170108,4497819.679039786,442.0269205959496,4730587.245137375,3164.900818279046,908958.936845651,random text,random text,random text,random text,2002-09-10,random text,random text,1
random text,random text,random text,random text,0.4876380068903967,65,random text,399.3885492402456,5950039.008498184,235.92399856638903,9870236.033061994,3546.3110108670435,929474.6327034766,random text,random text,random text,random text,2001-11-17,random text,random text,1
random text,random text,random text,random text,0.6332096916379706,43,random text,408.40570269269296,1884107.0346384263,445.82034493837443,10705348.97799456,1811.289312846181,2820519.262925877,random text,random text,random text,random text,2011-11-08,random text,random text,1
random text,random text,random text,random text,0.350758629173322,189,random text,340.1876253054413,6050943.15992661,202.60728490729332,12672192.579841886,5449.674131544606,2134012.1469204007,random text,random text,random text,random text,2013-08-24,random text,random text,1
random text,random text,random text,random text,0.773368071094767,104,random text,142.31866495844014,3170044.097220151,543.0854137917223,4626764.72744311,2808.38293903069,706259.2175040238,random text,random text,random text,random text,2002-03-08,random text,random text,1
random text,random text,random text,random text,0.40681145180263356,174,random text,74.28248985602636,8285440.216132926,546.8516517816755,8416179.967152683,2990.6029946951294,2495325.8391532097,random text,random text,random text,random text,2003-09-12,random text,random text,1
random text,random text,random text,random text,0.7365384129934859,179,random text,122.44883875363416,4674842.939237923,634.2738546708309,2997063.4445165196,1317.167547561513,2340077.5397142195,random text,random text,random text,random text,2004-09-29,random text,random text,1
random text,random text,random text,random text,0.2735717317672143,178,random text,420.8771357784189,2826718.3407119494,587.4571561243541,11671050.33771515,1002.6691498711234,2629742.8178937524,random text,random text,random text,random text,2010-08-24,random text,random text,1
random text,random text,random text,random text,0.28817798333636024,136,random text,72.48383402951004,2029998.57573035,553.3302755453011,2592079.161942317,5464.924229413757,1884356.0625984306,random text,random text,random text,random text,2004-05-11,random text,random text,1
random text,random text,random text,random text,0.6300918990988589,124,random text,456.8880014325226,5293307.019093838,356.3770469458028,5942811.251578744,1680.8773913117188,364261.6530447948,random text,random text,random text,random text,2013-04-28,random text,random text,1
random text,random text,random text,random text,0.5096186062332554,180,random text,381.2293126721917,7264385.992567044,301.77240968893153,6435784.897153408,5290.049948667533,1658115.12454155,random text,random text,random text,random text,2008-06-22,random text,random text,1
random text,random text,random text,random text,0.5007614312132134,111,random text,307.7118219155288,1122583.4135579842,194.2335665203651,5788908.6673111785,3030.5748879343773,1817322.3093679314,random text,random text,random text,random text,2002-01-22,random text,random text,1
random text,random text,random text,random text,0.7821735903598093,83,random text,241.92731221556326,5328509.950572213,494.853434570952,3837379.3706613528,4109.5253061694075,2304917.30192766,random text,random text,random text,random text,2005-02-10,random text,random text,1
random text,random text,random text,random text,0.8675289281136862,116,random text,219.84357816151538,4601486.466482459,568.4058237445773,5780421.4054815145,3138.6279628726916,1181501.2583484666,random text,random text,random text,random text,2009-03-07,random text,random text,1
random text,random text,random text,random text,0.6513555807661243,196,random text,155.90149778808257,5020938.53839943,131.14773269617112,2411935.941974993,855.8976381856144,1825597.8986764676,random text,random text,random text,random text,2005-09-30,random text,random text,1
random text,random text,random text,random text,0.722727479967065,75,random text,95.34020536486969,8022450.163193854,208.27335595501623,6528115.538929895,5048.654915796162,2429176.4728595526,random text,random text,random text,random text,2004-06-03,random text,random text,1
random text,random text,random text,random text,0.513264180782354,279,random text,371.2288944510771,3545245.798048798,194.4388707692065,11228345.023854319,4953.909163346151,2352609.9789278246,random text,random text,random text,random text,2008-01-03,random text,random text,1
random text,random text,random text,random text,0.19956969799679697,260,random text,198.90745638260506,8328138.422058901,292.8046029609285,7506707.135366415,1093.2637996935448,1481190.7273122137,random text,random text,random text,random text,2014-05-01,random text,random text,1
random text,random text,random text,random text,0.8204383050210032,26,random text,333.6079879090273,6966638.079671357,615.9845604797869,11607921.581961228,5445.822761737914,1327552.5121305753,random text,random text,random text,random text,2010-05-21,random text,random text,1
random text,random text,random text,random text,0.7563181504693689,220,random text,175.37669431665915,1932009.9732425865,537.9967985160305,4698872.654225324,5534.906396357136,720158.470949102,random text,random text,random text,random text,2000-09-27,random text,random text,1
random text,random text,random text,random text,0.4162475475431088,259,random text,180.8187212769437,3194567.356842993,539.953297039076,11001148.48854677,4497.332183937032,575756.6678733624,random text,random text,random text,random text,2009-04-14,random text,random text,1
random text,random text,random text,random text,0.6589996715673346,145,random text,48.64800957703926,5256161.623320688,172.36182699368493,1735675.0595572107,3022.7815252516275,2542003.661786795,random text,random text,random text,random text,2006-11-04,random text,random text,1
random text,random text,random text,random text,0.8149846204589113,133,random text,177.705557866797,1539350.88334879,628.094785491279,11481518.100610362,2894.297377877062,1453115.0694334214,random text,random text,random text,random text,2011-12-25,random text,random text,1
random text,random text,random text,random text,0.7888284606447964,173,random text,226.25941338625196,2079611.1285517174,106.85275712189751,8476662.008220382,4964.894976363752,1854459.6692285216,random text,random text,random text,random text,2010-02-11,random text,random text,1
random text,random text,random text,random text,0.20639991326230014,232,random text,173.70995369653272,6195591.2564489115,77.12731058952409,5417089.7135415515,4311.9904169079555,2487531.848584677,random text,random text,random text,random text,2005-12-22,random text,random text,1
random text,random text,random text,random text,0.8291333619757376,45,random text,96.43239077785825,4439857.285255734,480.5939720504624,6135078.267057128,2248.064340797102,1797367.1039482965,random text,random text,random text,random text,2004-04-10,random text,random text,1
random text,random text,random text,random text,0.5655839870680389,182,random text,350.35707315579646,7232205.820871219,450.9432372640043,8024280.579878097,2753.842162328534,1271883.0389739885,random text,random text,random text,random text,2005-03-10,random text,random text,1
random text,random text,random text,random text,0.2534107402952199,245,random text,89.48634955384978,3547035.945130287,262.88914648237267,5228293.651189387,2868.1252623785967,787113.66088304,random text,random text,random text,random text,2003-07-25,random text,random text,1
random text,random text,random text,random text,0.5285154365364647,243,random text,369.2253728694879,5482198.265706066,265.76959712916323,5605734.119969882,2229.733004801584,2798922.3065332393,random text,random text,random text,random text,2009-01-15,random text,random text,1
random text,random text,random text,random text,0.18191852240808754,260,random text,337.794427855291,6796665.222640494,628.3271798643684,7729067.145484924,5651.106569856056,3002916.796466876,random text,random text,random text,random text,2003-11-06,random text,random text,1
random text,random text,random text,random text,0.6001178249165675,258,random text,170.72673935247053,8096417.4605571665,383.4528849890611,12644398.6634867,5707.906544142733,2127907.8083171872,random text,random text,random text,random text,2004-04-07,random text,random text,1
random text,random text,random text,random text,0.5854010920983218,186,random text,80.90282636115649,8199419.573474865,350.1627089434742,2116763.8969921605,2872.0398856246757,2096261.7922967868,random text,random text,random text,random text,2010-02-25,random text,random text,1
random text,random text,random text,random text,0.4949597089639738,216,random text,172.03238969689698,2982134.5685921605,92.88549886620413,4133748.187820891,5143.592099190676,1300237.6034525349,random text,random text,random text,random text,2010-01-31,random text,random text,1
random text,random text,random text,random text,0.7110711125209779,75,random text,244.7618751574519,5424908.314717863,96.54486517314992,7396478.475909817,3437.928228366076,3035602.9468080658,random text,random text,random text,random text,2001-02-14,random text,random text,1
random text,random text,random text,random text,0.7569029521897662,57,random text,269.1903129206794,1432898.0881547076,146.77997798026448,10545003.524380984,1623.6455451106062,765983.3867294332,random text,random text,random text,random text,2012-10-08,random text,random text,1
random text,random text,random text,random text,0.5789636121491832,153,random text,336.8578635070435,3688153.5219931696,96.90979267391714,1836890.175130455,3811.1582847945792,1466010.3557905005,random text,random text,random text,random text,2007-12-08,random text,random text,1
random text,random text,random text,random text,0.7781713130750574,235,random text,317.5435998002951,3814171.8841339336,201.5215529767643,5095279.162321289,3214.058174276325,809070.4353045933,random text,random text,random text,random text,2009-07-25,random text,random text,1
random text,random text,random text,random text,0.18949790906775957,47,random text,336.7245032201396,8196927.278609183,553.993712900589,1634619.965558658,4061.123224076391,1501886.9710205714,random text,random text,random text,random text,2002-06-22,random text,random text,1
random text,random text,random text,random text,0.848913327924511,144,random text,339.50031896797935,2810714.3847696576,482.9468098615396,2866701.0108250002,3995.334834879259,1139053.8831857382,random text,random text,random text,random text,2004-04-16,random text,random text,1
random text,random text,random text,random text,0.8856363259638255,156,random text,130.8882838618269,7796076.462991411,520.1501961211123,4686334.380485909,4226.068401489258,1245245.8642302582,random text,random text,random text,random text,2011-03-29,random text,random text,1
random text,random text,random text,random text,0.3234298087878598,141,random text,79.3020620137774,1485000.7606770988,491.46455196061913,4632926.836978362,3619.1164504554345,3068805.7588107553,random text,random text,random text,random text,2005-04-18,random text,random text,1
random text,random text,random text,random text,0.1551649020431189,241,random text,247.39319858662887,4213184.881138368,121.12324693979204,9891353.596753182,4112.115616980734,1208033.140108359,random text,random text,random text,random text,2008-05-12,random text,random text,1
random text,random text,random text,random text,0.7886905742016849,73,random text,125.05754746040137,3234567.7569381804,149.17039340772317,2415424.732221615,4601.38673868189,1864425.786089195,random text,random text,random text,random text,2011-10-04,random text,random text,1
random text,random text,random text,random text,0.3908092307895651,241,random text,429.9324904321355,1214528.2848441852,544.9990580115331,4584588.425506168,4864.964029331845,3118594.6680271006,random text,random text,random text,random text,2001-05-13,random text,random text,1
random text,random text,random text,random text,0.4716839507174696,218,random text,173.31653509659517,2118811.7086690534,154.3780788340726,11783373.821081296,2118.9700252705243,1026209.6657495725,random text,random text,random text,random text,2004-06-15,random text,random text,1
random text,random text,random text,random text,0.2043974646514605,195,random text,65.76258276732003,4144324.2835982204,523.2748834382027,8545869.88967481,4835.119625376314,2694697.697939586,random text,random text,random text,random text,2004-01-09,random text,random text,1
random text,random text,random text,random text,0.26142553546728753,280,random text,48.19172271536805,6768677.934449429,583.478464413222,7162492.055438199,5745.5056413556185,1607063.99833802,random text,random text,random text,random text,2014-06-15,random text,random text,1
random text,random text,random text,random text,0.6438601021854685,152,random text,395.22209980845497,5782868.852356888,623.1400789038286,5024716.058712813,3905.1859845709123,783774.5993023078,random text,random text,random text,random text,2013-10-25,random text,random text,1
random text,random text,random text,random text,0.8821868565719081,251,random text,73.79770264682656,7616678.084205601,497.934987447686,11109065.868460825,2266.2889062471886,2535448.845551555,random text,random text,random text,random text,2004-05-19,random text,random text,1
random text,random text,random text,random text,0.4885539209456359,103,random text,206.83572866356465,3684576.2746620607,561.5312840542957,6373692.247374335,1322.856159475472,1662147.9223017185,random text,random text,random text,random text,2005-10-25,random text,random text,1
random text,random text,random text,random text,0.3428799564603684,144,random text,404.923102513712,6820298.42349262,592.044446539409,4034371.4271318624,2866.4725913166003,1364102.774820881,random text,random text,random text,random text,2005-08-12,random text,random text,1
random text,random text,random text,random text,0.8123583714793525,175,random text,393.22589015547834,7778561.755394915,75.63719423759635,8914745.898839813,3881.939183618366,619633.0464406873,random text,random text,random text,random text,2008-10-04,random text,random text,1
random text,random text,random text,random text,0.2504549301094092,159,random text,432.59460738519516,3249983.0159845967,525.2723626230818,3350138.916996864,2789.5441541706496,1740314.1558567067,random text,random text,random text,random text,2001-12-17,random text,random text,1
random text,random text,random text,random text,0.3953143087298271,85,random text,100.66548592411537,4281660.761365959,557.1071677224348,7339678.6115149055,2145.011167610425,2861374.577548923,random text,random text,random text,random text,2005-08-15,random text,random text,1
random text,random text,random text,random text,0.1645184289674982,43,random text,157.48902294219707,5837659.171229465,93.17430351251105,12771479.840809172,1099.2056454775804,1793023.428649248,random text,random text,random text,random text,2013-06-16,random text,random text,1
random text,random text,random text,random text,0.750984781520058,114,random text,118.4893983613346,3464683.406450953,304.9206348231253,12024402.50595412,3626.4237585395313,2911251.609698105,random text,random text,random text,random text,2013-03-13,random text,random text,1
random text,random text,random text,random text,0.37324678743616135,69,random text,93.9077305737026,4475760.398499031,225.67442806136586,6451690.1425217865,2570.2516311099043,1070026.528847938,random text,random text,random text,random text,2004-09-29,random text,random text,1
random text,random text,random text,random text,0.6475611260863864,45,random text,420.57225481449865,1645957.337056901,179.7408512486673,7377262.916430251,2411.310815700975,2990775.4968683613,random text,random text,random text,random text,2011-10-24,random text,random text,1
random text,random text,random text,random text,0.7985424312433148,75,random text,210.7969961097215,1050895.9590480975,506.08314055158246,6663576.793836346,3534.368239157753,997223.5429006126,random text,random text,random text,random text,2002-08-28,random text,random text,1
random text,random text,random text,random text,0.5058285872675288,94,random text,43.53569289459284,6014640.868592678,129.02700689013653,4645893.1089506345,5807.083044374861,917986.888671701,random text,random text,random text,random text,2008-04-03,random text,random text,1
random text,random text,random text,random text,0.5701143996188657,174,random text,212.05073212043413,5003641.881512538,245.69050353203983,8639505.852044113,4207.315680392548,2863943.297073337,random text,random text,random text,random text,2003-08-15,random text,random text,1
random text,random text,random text,random text,0.5062199130445962,101,random text,68.19831033700471,8065046.523702104,423.54742314604584,9243742.767623046,954.1974365501683,2597297.742882169,random text,random text,random text,random text,2013-05-15,random text,random text,1
random text,random text,random text,random text,0.7967512728424144,149,random text,449.7134053704979,3493181.5799345276,391.9630635511286,4324113.623341412,1886.1300699098763,2927684.455507247,random text,random text,random text,random text,2005-01-01,random text,random text,1
random text,random text,random text,random text,0.4434208350182074,53,random text,393.3322954376768,7188546.264961194,311.40683586678136,10608455.275346318,2944.5317230291575,825298.7910788092,random text,random text,random text,random text,2014-04-19,random text,random text,1
random text,random text,random text,random text,0.5730906537216583,192,random text,288.3012361683036,4583008.90902712,441.90560454635215,5545740.238271214,1979.6716060101667,3017957.1975531564,random text,random text,random text,random text,2005-08-16,random text,random text,1
random text,random text,random text,random text,0.3587578092476098,149,random text,359.7576533784197,5052510.722466743,548.1626100012662,2872650.4222983224,1164.8959860159746,1569535.4749200842,random text,random text,random text,random text,2011-05-03,random text,random text,1
random text,random text,random text,random text,0.3005716686073103,214,random text,398.4163631721299,5388859.944633255,574.7086032034931,5181460.694682864,1892.732923802905,708370.9605749411,random text,random text,random text,random text,2014-07-21,random text,random text,1
