,index,action,appPackage,category,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,posted,postedDayOfWeek,postedTimeOfDay,priority,removed,response,subject
15,29,True,com.whatsapp,msg,True,5.3719807,2.0419152,0.21167719999999998,0.34589735,0.855278,0.5276341,1.0487647,1530432974738.086,4,morn,1,1530433574738.086,medium,unknown
16,53,True,com.whatsapp,msg,False,8.965679,0.7079928,1.1200737,0.6873979,1.2108914,0.36934313,-0.18970665,1530433034738.086,4,morn,1,1530436574738.086,long,unknown
17,71,True,com.whatsapp,unknown,False,-16.361109,1.0292552,-0.66849864,-1.7540565,0.6277116500000001,0.54768103,0.42472583,1530435134738.086,4,morn,0,1530435854738.086,medium,unknown
18,67,True,com.whatsapp,unknown,True,-7.745309,-0.19891068,-0.6248769,-0.91617304,0.57803583,-0.008360105000000001,0.5225585700000001,1530435314738.086,4,morn,0,1530436994738.086,medium,unknown
19,66,True,io.wia.wia,unknown,False,-12.248971,-0.6942389999999999,1.8584616999999999,2.3585105,-0.097867295,0.24569686000000002,-0.3118104,1530435374738.086,4,morn,0,1530436094738.086,medium,unknown
20,2,True,com.whatsapp,msg,True,18.985819,-0.27902475,1.3295963,-0.34807605,-0.27201748,1.2477207,-0.8195861600000001,1530435554738.086,4,morn,0,1530436034738.086,medium,unknown
21,62,True,com.whatsapp,unknown,True,6.6641207,-1.0855045,-0.07518261,-1.416136,-0.018226821,1.1807393,1.2734076,1530435614738.086,4,morn,0,1530436514738.086,medium,unknown
22,10,True,com.android.providers.downloads,msg,True,9.361677,0.42511289999999996,1.5314128,1.6557286,-1.2101561,1.1618826,-0.34468043,1530436634738.086,4,morn,0,1530438074738.086,medium,unknown
23,17,True,com.google.android.googlequicksearchbox,msg,True,8.109487,0.5282226999999999,0.65522605,0.28119203,-0.1345254,0.5194371999999999,1.5745008999999999,1530436814738.086,4,morn,1,1530437114738.086,medium,unknown
24,39,False,com.google.android.googlequicksearchbox,unknown,False,7.446741,0.8948919999999999,-0.10828335,0.35554016,-0.34951785,-0.2710363,0.8786238,1530437054738.086,4,morn,0,1530438674738.086,medium,unknown
25,4,False,com.facebook.orca,msg,False,15.878056,0.6110783,0.63087183,0.5438185999999999,0.64225984,0.28812605,-0.43432498,1530437294738.086,4,morn,-2,1530441794738.086,long,unknown
26,22,True,com.whatsapp,unknown,False,-24.054867,-0.096106775,1.8051453,0.98225987,0.05723258,-0.36094663,-0.14822127000000002,1530438674738.086,4,morn,0,1530438974738.086,short,unknown
27,31,True,com.whatsapp,msg,False,7.458318,0.1271363,1.9235855,0.98025656,1.0531205,1.124082,-0.49529555000000003,1530438734738.086,4,morn,1,1530444194738.086,long,unknown
28,8,True,com.whatsapp,msg,True,6.9331293,1.2100548,0.056851514000000006,-0.49006194000000003,0.15712142,0.43933406,1.6563455999999999,1530439334738.086,4,morn,1,1530439994738.086,medium,unknown
29,48,True,com.whatsapp,unknown,False,-11.785499,-0.7106197,0.12049282,-1.1012015,-0.01767769,0.64198583,0.52951646,1530439394738.086,4,morn,0,1530439874738.086,medium,unknown
30,25,True,com.whatsapp,msg,True,8.79302,-0.18099467,-0.05972398,-1.1941992,0.8322280999999999,0.6498051,0.9626802999999999,1530441254738.086,4,morn,1,1530442994738.086,medium,unknown
31,43,True,com.whatsapp,unknown,True,3.8814821,-0.2877243,0.9803265999999999,-0.22411424,0.50927526,1.0646803,-0.8192174,1530441674738.086,4,morn,0,1530442754738.086,medium,unknown
32,14,False,com.android.providers.downloads,msg,False,27.576984,0.08022874,0.83346874,0.49609876,-0.32402056,0.34311149999999996,0.38237396,1530442094738.086,4,morn,-2,1530443234738.086,medium,unknown
33,19,True,com.whatsapp,unknown,False,-11.386599,1.0781326,-0.25061452,-0.98500997,0.60968053,0.44639492000000003,0.47233358000000003,1530442514738.086,4,morn,0,1530442814738.086,medium,unknown
34,57,True,io.wia.wia,unknown,False,-13.873457,1.8515427999999998,0.14654249,0.07584327,0.040492103,0.4798517,1.2367263,1530442754738.086,4,morn,0,1530444254738.086,medium,unknown
35,69,True,com.Slack,unknown,True,-3.3592383999999997,-0.7553594,1.7720785000000001,0.55091083,-0.7427085,0.40854799999999997,0.60810333,1530443534738.086,4,morn,0,1530444974738.086,medium,unknown
36,7,True,com.snapchat.android,msg,True,10.077687,0.48807819999999996,1.6438026,0.5415475,-0.5488275,1.2668276,1.8083635999999998,1530443894738.086,4,morn,1,1530444914738.086,medium,unknown
37,46,False,com.google.android.apps.maps,msg,False,18.473993,0.46800917000000003,0.7655318999999999,0.39172619999999997,0.6375158400000001,0.6706875999999999,0.67390996,1530444734738.086,4,morn,-2,1530444734738.086,immediate,unknown
38,0,True,com.Slack,unknown,True,-9.61526,1.174691,0.43652686,-0.29139686,-0.17068271000000002,0.04814772,1.4888926,1530445334738.086,4,morn,0,1530446114738.086,medium,unknown
39,3,True,com.whatsapp,unknown,False,-14.949836,-0.92273134,0.5792185,-0.8148242,0.24998681,0.67650807,1.4389834,1530446234738.086,4,morn,0,1530447074738.086,medium,unknown
40,49,False,com.android.providers.downloads,service,False,30.061792,-0.35812667,2.461056,0.99795616,-0.69024897,0.75590503,0.28774109999999997,1530447554738.086,4,afternoon,-2,1530450314738.086,long,unknown
41,16,False,com.bskyb.sportnews,unknown,False,4.2767444,-1.2654074,2.4299102,0.9911567,-0.3058731,-0.23767653,-0.21615109000000002,1530453794738.086,4,afternoon,0,1530459614738.086,long,unknown
42,26,True,io.wia.wia,unknown,False,-10.586123,-1.1488174,2.360994,2.6864033,-0.08645382500000001,-0.5917199,-0.15464371,1530455114738.086,4,afternoon,0,1530455234738.086,short,unknown
43,68,True,com.whatsapp,unknown,False,-4.232301,-1.0081966,1.2220359,0.53539896,-0.35731694,0.22152999,-0.17416412,1530461054738.086,4,afternoon,0,1530461294738.086,short,unknown
44,42,True,com.whatsapp,msg,True,13.072222,0.19853777,0.9829961700000001,0.2175557,0.66377854,1.1721717,-0.12899323000000001,1530461534738.086,4,afternoon,1,1530461954738.086,medium,unknown
45,41,True,com.whatsapp,unknown,False,-17.532902,-0.5878656,1.4205965,0.051086730000000004,-0.17277071,-0.39507177,-0.10902613400000001,1530464234738.086,4,afternoon,0,1530465674738.086,medium,unknown
46,20,False,com.whatsapp,unknown,False,-5.070508,0.014861661000000002,1.5943382,0.13838115,0.30867907,0.2911105,0.31741744,1530464594738.086,4,evening,-1,1530464654738.086,short,unknown
47,30,True,io.wia.wia,unknown,False,-9.479971,-1.0540586,2.9948907,2.1084367999999998,-0.37342325,-0.3831919,-0.05967452,1530465134738.086,4,evening,0,1530466514738.086,medium,unknown
48,59,True,com.Slack,unknown,False,-10.168321,0.45139465,0.42322776,-0.6851317,-0.37024897,0.54030806,1.587756,1530466394738.086,4,evening,0,1530467354738.086,medium,unknown
49,37,True,com.whatsapp,unknown,False,-11.431643,0.15336815,0.085275866,-0.23984504,0.041509267,-0.32953718,1.2894456,1530466454738.086,4,evening,0,1530466874738.086,medium,unknown
50,60,True,com.Slack,unknown,True,2.5599601,-0.058477473,0.51656675,-0.23183575,-0.55790496,0.45803207,0.68049717,1530466514738.086,4,evening,1,1530466694738.086,short,unknown
51,1,True,com.whatsapp,unknown,False,-4.0609336,-0.12746853,1.1953906,-0.7919512,0.09001082,0.4530382,-0.7180487999999999,1530466514738.086,4,evening,0,1530466994738.086,medium,unknown
52,63,True,com.whatsapp,unknown,False,-1.881897,-0.43447277,0.3973075,-0.5097824,-0.37789294,0.300448,0.4081845,1530469394738.086,4,evening,0,1530469694738.086,short,unknown
53,44,True,com.whatsapp,msg,True,3.475691,-0.45628104,0.76978743,-0.9211151999999999,0.08874127,0.8272784999999999,1.3145065,1530469874738.086,4,evening,1,1530470474738.086,medium,unknown
54,50,False,io.wia.wia,unknown,False,-18.634907,0.34991747,2.0368235,0.37831175,-0.03344818,-0.5995885,1.0706848,1530470174738.086,4,evening,0,1530470414738.086,short,unknown
55,52,True,com.whatsapp,unknown,False,-14.881832,1.2469244,0.11113236,-1.3952732,0.7683887500000001,0.3078494,2.5137668,1530471014738.086,4,evening,0,1530471554738.086,medium,unknown
56,51,True,com.whatsapp,unknown,False,-8.823004,0.11842158400000001,2.163492,0.61274034,-0.16184215,-0.77790874,-0.80366635,1530471854738.086,4,evening,0,1530471914738.086,short,unknown
57,6,True,com.whatsapp,unknown,False,10.162283,-0.26043594000000003,2.051466,-0.0785239,0.22313763,0.34526297,-0.10841326400000001,1530472034738.086,4,evening,0,1530474974738.086,long,unknown
58,9,False,com.google.android.googlequicksearchbox,unknown,False,1.3711183,-0.49566156,0.8865457999999999,0.622907,-1.1790439,-0.45016876,1.0639083,1530472214738.086,4,evening,0,1530472514738.086,medium,unknown
59,34,True,com.whatsapp,msg,False,17.351595,-0.060830180000000005,2.0624597,0.52191687,0.110563874,0.9489308999999999,-0.27278098,1530472634738.086,4,evening,1,1530475214738.086,long,unknown
60,21,True,com.Slack,unknown,True,-0.51145744,0.2968065,0.8753411,0.84662074,-0.4487793,0.15024759999999998,0.25483906,1530473294738.086,4,evening,1,1530474374738.086,medium,unknown
61,11,False,io.wia.wia,unknown,False,-7.834375,-0.33031356,1.995686,1.2518658999999999,-0.37687173,-0.10955517000000001,0.71330065,1530474854738.086,4,evening,0,1530474974738.086,short,unknown
62,13,True,com.whatsapp,unknown,True,-2.0848045,-1.2211801,1.9334357999999998,0.33674702,-0.42901143,0.37549788,-1.2228926,1530475394738.086,4,evening,1,1530475694738.086,short,unknown
63,36,True,com.whatsapp,unknown,False,-14.884491,0.2752171,1.979275,-0.29670906,0.15997165,0.94779295,1.4286511,1530475514738.086,4,evening,0,1530476654738.086,medium,unknown
64,35,True,com.whatsapp,unknown,False,-6.176222,-0.30066899999999996,1.8329192,0.6127619,-0.45480523,0.6249957700000001,-0.7532981,1530475514738.086,4,evening,0,1530476234738.086,medium,unknown
65,54,True,com.whatsapp,unknown,True,3.8515062,-1.2345786,1.4775738,0.46987534000000003,-0.684415,0.01904155,-0.03280163,1530476594738.086,4,evening,1,1530476714738.086,short,unknown
66,64,False,com.android.providers.downloads,msg,False,27.538315,-0.07205661000000001,1.3616664,0.90335053,-0.6900109600000001,0.4312273,0.7367444,1530477854738.086,4,evening,-2,1530481754738.086,long,unknown
67,23,False,io.wia.wia,unknown,False,-10.059614,0.27176636,1.8663983,0.7640863,-0.47348484,-0.8845156,1.026367,1530479654738.086,4,evening,0,1530479834738.086,short,unknown
68,28,True,com.whatsapp,unknown,False,-12.382875,0.59351957,0.565198,-0.57908666,0.16478725,-0.0059082694,-0.12586808,1530479714738.086,4,evening,0,1530480974738.086,medium,unknown
69,47,True,com.whatsapp,unknown,False,-14.675227,1.3622931999999999,0.88374513,0.28979996,0.5781994500000001,-0.49964193,-0.5801063,1530480434738.086,4,evening,0,1530480614738.086,short,unknown
70,32,True,com.whatsapp,unknown,False,5.4108453,-0.8010911,1.5291989,1.1964757,-0.15289149999999999,-0.14625129,-0.7266817,1530480614738.086,4,evening,0,1530480854738.086,short,unknown
71,65,False,com.bskyb.sportnews,unknown,False,-8.194443,-0.68585473,0.660897,0.25075662,-0.9264658,-0.16206741,1.4270037,1530482054738.086,4,evening,0,1530483194738.086,medium,unknown
72,113,False,com.android.providers.downloads,unknown,False,11.714321,0.39308816,0.8132787300000001,0.82229155,0.651216,0.41290465,0.32327333,1530495134738.086,5,night,-1,1530495134738.086,immediate,unknown
73,74,True,com.whatsapp,unknown,False,-5.0792947,0.9680755999999999,-1.0947217,-0.9307285,0.6334778999999999,0.5107552,1.3029231000000001,1530512774738.086,5,morn,0,1530513254738.086,medium,unknown
74,80,True,com.whatsapp,unknown,False,-9.827245,0.75069153,-0.13465792000000001,0.2756521,0.31477943,0.7864747999999999,0.89035463,1530513074738.086,5,morn,0,1530514814738.086,medium,unknown
75,89,True,com.whatsapp,unknown,False,-16.490837,2.1907527,0.5807089999999999,-0.1785804,0.31808749999999997,0.15388864,0.82976377,1530514094738.086,5,morn,0,1530514994738.086,medium,unknown
76,135,True,com.whatsapp,msg,False,1.1835296,0.83284885,-0.8456977999999999,0.61589724,0.79431695,1.0772512,0.7597775999999999,1530514154738.086,5,morn,1,1530515654738.086,medium,unknown
77,164,False,com.android.vending,unknown,False,8.26705,1.6880213,0.6332791,0.044482768000000006,1.6844165,0.32238927,1.7778672,1530514694738.086,5,night,-1,1530514994738.086,short,unknown
78,141,True,com.whatsapp,unknown,True,-10.146716,0.96948624,0.028671315000000003,-0.6170770999999999,0.6399100999999999,0.72379816,2.0856037,1530514874738.086,5,morn,0,1530515954738.086,medium,unknown
79,136,True,com.whatsapp,unknown,False,-7.9833293,0.6058376400000001,-0.45394343000000004,0.5762266500000001,0.80103785,1.5112811,1.5937728,1530515054738.086,5,morn,0,1530516554738.086,medium,unknown
80,197,True,io.wia.wia,unknown,False,-13.881006,1.6549804,0.4966133,-0.1926249,0.21241014,0.67781824,1.7984298,1530515234738.086,5,morn,0,1530515774738.086,medium,unknown
81,179,True,com.whatsapp,msg,False,-6.8337183,-0.887752,0.8068915999999999,0.44433639999999996,0.4087434,1.4321979,1.0476594,1530516254738.086,5,morn,1,1530517454738.086,medium,unknown
82,162,True,com.whatsapp,unknown,True,-13.44562,0.8527302999999999,-0.38330692,-0.33604613,1.1160362,-0.07519123,1.0776783,1530516554738.086,5,morn,1,1530518054738.086,medium,unknown
83,133,True,io.wia.wia,unknown,False,-13.798209,0.5103006999999999,1.502551,0.75706136,0.09062376600000001,0.7309437999999999,2.1745732,1530516914738.086,5,morn,0,1530518534738.086,medium,unknown
84,142,True,io.wia.wia,msg,True,-13.27874,0.75498027,0.95958376,1.5419133999999999,-0.2221369,0.30154297,1.2081766,1530517034738.086,5,morn,0,1530517154738.086,short,unknown
85,194,True,com.whatsapp,unknown,False,-7.6520176,2.3888173,-0.8213587,-0.5251760999999999,1.401438,-0.5279735,-0.46890017,1530517874738.086,5,morn,0,1530517934738.086,short,unknown
86,104,True,com.whatsapp,unknown,False,-8.95991,0.0050828670000000005,0.31209835,-0.041991299999999995,-0.012546957000000001,0.79869753,1.4625219999999999,1530520154738.086,5,morn,0,1530520274738.086,short,unknown
87,78,False,com.google.android.googlequicksearchbox,unknown,False,-0.71511316,0.39419216,0.2733465,0.14590934,-0.5707122,-0.13666457,0.99594223,1530520274738.086,5,morn,0,1530520514738.086,short,unknown
88,116,True,com.google.android.googlequicksearchbox,unknown,False,-15.614581,1.8850106,0.9716661999999999,0.6965308,-0.48647597000000004,0.8829446999999999,2.4188788,1530521174738.086,5,morn,0,1530521354738.086,short,unknown
89,72,True,io.wia.wia,unknown,False,-15.939239,0.3660097,0.61525375,-0.41801689999999997,0.04815292,0.659886,1.9206289,1530521594738.086,5,morn,0,1530523214738.086,medium,unknown
90,93,True,com.whatsapp,msg,False,-4.2778735,-0.6105954,0.57346445,0.22354349999999998,0.49558014,1.2188539999999999,1.1563773,1530522194738.086,5,morn,1,1530523694738.086,medium,unknown
91,103,False,com.whatsapp,unknown,False,-1.4887488,1.7081379,-0.6020613,0.4981634,0.5652883,0.22237149,0.17533907,1530522794738.086,5,morn,0,1530522854738.086,immediate,unknown
92,118,True,com.whatsapp,msg,False,-7.3722982,-0.052864812000000004,0.28539678,0.489815,0.34342474,1.0597489,1.2673997,1530522974738.086,5,morn,1,1530524354738.086,medium,unknown
93,110,False,com.google.android.googlequicksearchbox,unknown,False,-8.281353,0.9450984,0.7760747,-0.014418373000000002,-0.41851489999999997,-0.17897242,1.202124,1530523874738.086,5,morn,0,1530523874738.086,immediate,unknown
94,111,True,com.whatsapp,msg,False,-9.578237,1.8364737,0.01951737,1.0761416,0.20723587000000002,0.92704266,1.0625479,1530524234738.086,5,morn,0,1530524774738.086,medium,unknown
95,166,True,com.whatsapp,unknown,False,-11.073031,0.08531905000000001,-0.5283432,-0.7009508600000001,1.1662824,1.2711282,1.4280455,1530525134738.086,5,morn,2,1530525734738.086,medium,unknown
96,105,True,io.wia.wia,unknown,False,-21.68481,1.1384367,0.85501844,0.33030897,-0.33103869999999996,0.6180473,2.1563172,1530525914738.086,5,morn,0,1530526634738.086,medium,unknown
97,199,True,io.wia.wia,unknown,False,-9.665649,1.1014085,-0.077101916,-0.98095274,0.7862410999999999,0.59954166,2.2552716999999998,1530526094738.086,5,morn,0,1530527354738.086,medium,unknown
98,95,True,io.wia.wia,unknown,False,-9.426576,-0.49652424,0.9028063,1.5192115,0.16572212,0.98076683,1.4586402,1530526694738.086,5,morn,0,1530527834738.086,medium,unknown
99,176,True,com.whatsapp,unknown,False,-10.952928,1.5149853,-0.059618330000000004,-0.76450354,0.6183337999999999,0.78479546,2.4268353,1530527054738.086,5,morn,0,1530528854738.086,medium,unknown
100,177,True,com.whatsapp,msg,False,-0.55797005,-0.13751684,0.25938082,-0.5138655999999999,0.47212523,0.6875363600000001,1.3430132,1530527174738.086,5,morn,1,1530528494738.086,medium,unknown
101,155,True,io.wia.wia,msg,True,-7.3180676,0.2994564,1.2336506,0.84724015,-0.34565327,0.4344726,1.3573571,1530527654738.086,5,morn,0,1530529154738.086,medium,unknown
102,140,False,com.google.android.googlequicksearchbox,unknown,False,-2.082385,1.7058942,0.65817875,1.1706647000000001,-0.34886593,-0.25170818,0.49067536,1530528194738.086,5,morn,0,1530528494738.086,short,unknown
103,130,True,com.whatsapp,unknown,True,-12.757972,2.4300878,0.07642413,-1.0299844,0.5719626999999999,0.30843267,1.7201768,1530529334738.086,5,morn,0,1530531074738.086,medium,unknown
104,77,True,io.wia.wia,unknown,False,-16.842892,1.7781245,-0.15416884,-0.8182946,0.05639381,0.24443372,1.3672765,1530529634738.086,5,morn,0,1530529694738.086,short,unknown
105,143,False,com.google.android.googlequicksearchbox,unknown,False,0.47203982,1.4453425,0.46341908,-0.3131615,0.10804888600000001,0.3083646,1.8271993,1530530234738.086,5,morn,0,1530530714738.086,medium,unknown
106,109,True,io.wia.wia,unknown,False,-7.9691906,1.5105197000000001,-0.31334856,-0.44854823,0.36686579999999996,0.40101215,1.1382102,1530530354738.086,5,morn,0,1530531974738.086,medium,unknown
107,152,True,com.whatsapp,unknown,False,-6.9900006999999995,0.7664698400000001,0.78031594,0.23571196,-0.052997623,0.26911125,0.98649204,1530530654738.086,5,morn,0,1530532394738.086,medium,unknown
108,124,True,com.whatsapp,msg,False,-0.90648764,0.16680364,0.22932258,0.8752903,0.5758502,1.3354304,0.36422932,1530531314738.086,5,morn,1,1530532874738.086,medium,unknown
109,178,True,io.wia.wia,unknown,False,-11.803736,1.091864,-0.07237268,0.87821543,-0.18355463,0.7515921,1.1610681999999999,1530532574738.086,5,morn,0,1530532694738.086,short,unknown
110,146,True,com.whatsapp,unknown,False,-8.357179,0.8191010999999999,-0.13973022000000002,-1.9508972999999998,0.8003513,0.54002357,2.1095803,1530532754738.086,5,morn,0,1530533414738.086,medium,unknown
111,168,True,com.whatsapp,msg,False,-9.104499,0.90013754,0.4085138,-0.40706268,-0.109395534,0.5954598999999999,1.7935919999999999,1530533114738.086,5,afternoon,0,1530533294738.086,short,unknown
112,148,True,com.snapchat.android,msg,True,-3.2343743,1.6698157,0.8022366999999999,0.39953515,-0.2598386,0.6359287,1.4046735,1530533174738.086,5,afternoon,1,1530534494738.086,medium,unknown
113,134,True,com.whatsapp,unknown,False,-5.032449,0.012797738000000001,0.49635196000000004,0.07475744000000001,-0.11928508,0.31687109999999996,0.69132173,1530534794738.086,5,afternoon,0,1530535094738.086,short,unknown
114,149,True,com.whatsapp,msg,True,-7.0706215,1.1140345,1.1593641,-0.22748402,0.17504457,-0.05272645,1.8995765,1530535034738.086,5,afternoon,1,1530535814738.086,medium,unknown
115,75,True,io.wia.wia,unknown,False,-18.936226,-0.34630659999999996,2.2983818,2.2531316,0.18819875,0.062472954000000004,0.43969828,1530536654738.086,5,afternoon,0,1530536894738.086,short,unknown
116,145,True,com.whatsapp,unknown,True,1.6317059999999999,1.2794986,0.12065849000000001,0.14482301,-0.2800464,0.58912367,0.09461896,1530537194738.086,5,afternoon,1,1530538454738.086,medium,unknown
117,79,False,com.google.android.apps.maps,unknown,False,14.956455,-0.10938273,2.036044,0.52190924,1.6169326,-0.49590877,0.5134001,1530537194738.086,5,afternoon,-1,1530537434738.086,short,unknown
118,153,True,com.whatsapp,msg,True,4.9233522,-0.25978988000000003,0.8241862,0.12599441,0.21400191000000002,0.9199187999999999,1.3861517,1530538154738.086,5,afternoon,1,1530538634738.086,medium,unknown
119,196,True,com.whatsapp,unknown,False,0.91317475,0.27118212,0.55685467,-0.34968793,0.35821286,1.1142945,1.2408328,1530539054738.086,5,afternoon,1,1530539894738.086,medium,unknown
120,85,True,com.whatsapp,alarm,False,-5.4379272,-0.05833862,1.1530452,0.07146784,-0.15711091,0.6240072,2.1175132,1530539234738.086,5,afternoon,0,1530541994738.086,long,unknown
121,108,True,com.freeletics.lite,msg,True,24.507395,-0.052942976,1.3263884,0.43936634,0.60019404,1.3993176,0.8501506400000001,1530539354738.086,5,afternoon,1,1530539414738.086,short,unknown
122,160,False,com.google.android.googlequicksearchbox,unknown,False,10.668847,0.58153486,-0.2280151,-0.2652729,0.12650298000000001,-0.025737766000000002,0.95114136,1530539534738.086,5,afternoon,0,1530540614738.086,medium,unknown
123,161,False,com.google.android.googlequicksearchbox,unknown,False,1.1406436,0.6456296,0.8915614,-0.06635217,0.03533794,0.44306985,1.2199055,1530541754738.086,5,afternoon,0,1530541994738.086,short,unknown
124,120,True,com.whatsapp,msg,True,9.158161,1.180664,1.2287478,0.7831212,0.35091257000000003,0.79927963,-0.2572026,1530542534738.086,5,afternoon,1,1530544274738.086,medium,unknown
125,170,True,com.whatsapp,unknown,False,-9.604101,-0.55823886,0.322965,-0.0065578744,0.8216306600000001,0.48004159999999996,0.48937369999999997,1530542714738.086,5,afternoon,1,1530543494738.086,medium,unknown
126,180,True,com.whatsapp,msg,False,-3.0647578,0.88059825,0.38184807,-0.54288685,0.9619685,0.90596354,1.9437975,1530543374738.086,5,afternoon,1,1530543554738.086,short,unknown
127,88,True,com.whatsapp,alarm,False,-13.865472,-0.75441,2.4648735999999998,1.9791005,-0.66637987,-0.7868509,0.5528982,1530543434738.086,5,afternoon,0,1530543674738.086,short,unknown
128,184,True,com.whatsapp,unknown,False,-8.606456,-0.97281057,1.902832,2.6309366,0.22394091,-0.07933169600000001,-0.10518978500000001,1530543914738.086,5,afternoon,0,1530544034738.086,short,unknown
129,97,True,com.whatsapp,msg,True,-2.402122,1.9971869999999998,0.6127153,-0.12254833400000001,0.34676385,0.98104817,1.3101913,1530543914738.086,5,afternoon,0,1530544034738.086,short,unknown
130,144,False,com.facebook.orca,msg,False,12.167701,0.98226404,1.3754278,1.1176502,0.62696695,0.8268643,0.32628389999999996,1530544094738.086,5,afternoon,1,1530547694738.086,long,unknown
131,94,True,com.whatsapp,msg,False,6.0107574,0.20622751,0.9988056999999999,0.9745307999999999,-0.4321541,1.2195172,0.5958401600000001,1530544334738.086,5,afternoon,1,1530545054738.086,medium,unknown
132,193,True,com.whatsapp,msg,True,10.892815,1.6249449999999999,-0.013402659,-0.11283851,0.4275693,0.31865737,0.6129918,1530544694738.086,5,afternoon,1,1530544994738.086,medium,unknown
133,112,False,com.google.android.apps.maps,unknown,False,2.0074203,-0.24488079999999998,1.5950902,0.8251546999999999,0.77244955,-0.96582663,-0.15417908,1530545594738.086,5,afternoon,-1,1530552134738.086,long,unknown
134,158,False,io.wia.wia,unknown,False,-11.937513,0.8462204,1.5306935,0.8067573,-0.09618226,-0.19541899999999998,0.862718,1530545654738.086,5,afternoon,0,1530545774738.086,short,unknown
135,156,True,com.whatsapp,unknown,True,-1.1206757,0.81781685,-0.4761351,-0.45201877,0.9762717,0.6993197,0.5112443999999999,1530546794738.086,5,afternoon,1,1530548234738.086,medium,unknown
136,191,False,com.android.providers.downloads,unknown,False,10.384754,0.62394476,0.8400846,0.9964012999999999,0.45052889999999995,-0.33940202,0.79168814,1530548234738.086,5,afternoon,0,1530548354738.086,short,unknown
137,115,True,com.whatsapp,msg,False,6.5155115,0.9205129,0.7898301999999999,0.28045946,0.07853993000000001,1.0137641,1.0095367,1530548534738.086,5,afternoon,1,1530548954738.086,medium,unknown
138,117,False,com.android.providers.downloads,unknown,False,23.059048,0.47946244,1.0178437,2.305774,0.25960505,-0.46693924000000003,0.43249099999999996,1530548774738.086,5,afternoon,-2,1530548834738.086,short,unknown
139,183,True,com.snapchat.android,unknown,False,-7.371114,-0.58757883,0.8236433999999999,0.7690872,-0.4681922,0.23749143,0.9860256,1530549194738.086,5,afternoon,0,1530549254738.086,short,unknown
