Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.7341489801291669,192,random text,263.6404211769741,7494839.521603169,290.24507002144776,2408979.422048444,4987.3726844976645,797939.2458608376,random text,random text,random text,random text,2004-01-05,random text,random text,1
random text,random text,random text,random text,0.6868332959820524,231,random text,320.10435845136544,8192185.627237561,285.11246172388974,4984912.783165703,3617.7729692585435,1730148.3351235904,random text,random text,random text,random text,2004-06-06,random text,random text,1
random text,random text,random text,random text,0.3659084052477445,195,random text,437.7529206048225,7312617.712833189,585.1258561280458,4705654.636689536,1909.2311043474047,1481174.1268950265,random text,random text,random text,random text,2010-04-26,random text,random text,1
random text,random text,random text,random text,0.4510730387433368,200,random text,440.47546204721266,1882054.1256406594,348.2853223638143,3006906.811829987,3400.841259412494,746471.5054181159,random text,random text,random text,random text,2010-04-01,random text,random text,1
random text,random text,random text,random text,0.3321415281501804,218,random text,144.00317053645043,4506719.322144849,531.6009493776835,2335487.017737498,5324.202419289067,1890549.2510699024,random text,random text,random text,random text,2001-04-15,random text,random text,1
random text,random text,random text,random text,0.4133536681257207,213,random text,135.21383953868988,1940428.6047235117,251.65082938753523,8322336.587017778,4961.309825230627,2574332.013293359,random text,random text,random text,random text,2012-12-07,random text,random text,1
random text,random text,random text,random text,0.6420410049792423,37,random text,238.44450689466169,3809303.0726676984,523.239250094409,10118616.607455397,5559.9562776144585,1064801.670086114,random text,random text,random text,random text,2008-02-06,random text,random text,1
random text,random text,random text,random text,0.6992350676666323,123,random text,150.66072967157135,7157700.8833604595,201.44811965589804,4946147.050374221,1505.1218142338346,1557478.3432063442,random text,random text,random text,random text,2009-09-23,random text,random text,1
random text,random text,random text,random text,0.7501584180188673,131,random text,164.76441257885563,3232010.9288580944,263.1300643292545,11254791.767586518,3094.8416327777513,1181963.224334559,random text,random text,random text,random text,2002-08-21,random text,random text,1
random text,random text,random text,random text,0.4486721020417801,120,random text,51.253759502986796,3400080.989519952,579.0029878376308,5349708.831250823,4459.940606119005,816094.893635194,random text,random text,random text,random text,2004-06-15,random text,random text,1
random text,random text,random text,random text,0.8619532274344877,82,random text,135.21995478679503,5255394.514991755,578.8610359619499,12368517.61563691,4917.358719287721,948237.9561593358,random text,random text,random text,random text,2011-05-28,random text,random text,1
random text,random text,random text,random text,0.5335457358029868,209,random text,160.15465260259256,6327855.048657631,261.6013549631853,7716824.704839909,2441.5596724023194,1571387.2284193125,random text,random text,random text,random text,2005-06-17,random text,random text,1
random text,random text,random text,random text,0.29088801587336466,60,random text,165.10447309080547,5196533.117640447,599.4834753538016,10132096.841002086,4032.2954961606783,911683.8013059609,random text,random text,random text,random text,2008-07-11,random text,random text,1
random text,random text,random text,random text,0.618808592331829,214,random text,428.38258288806367,5429087.339143333,499.5142179852014,5866144.076766467,1148.1812869498995,2972789.72803053,random text,random text,random text,random text,2011-12-03,random text,random text,1
random text,random text,random text,random text,0.8563672803302063,137,random text,238.70368688625294,8129706.2472848715,142.37090549871778,3509410.1412584195,2570.6456564406,1581075.1742285965,random text,random text,random text,random text,2001-07-12,random text,random text,1
random text,random text,random text,random text,0.21033119728889432,253,random text,145.90870688877777,7773940.279112134,211.26733814110466,5603634.631984648,4869.607236758961,2771843.9320835983,random text,random text,random text,random text,2004-08-14,random text,random text,1
random text,random text,random text,random text,0.6603799670642513,90,random text,228.21131431797747,5546333.135821184,152.74976716638218,10891860.429108514,2700.2346496226287,1319646.298088766,random text,random text,random text,random text,2004-03-09,random text,random text,1
random text,random text,random text,random text,0.530385828084809,223,random text,112.36181450523057,7726889.847139201,328.6993156745005,10942565.356697427,4395.52609580702,802237.1992069904,random text,random text,random text,random text,2013-12-24,random text,random text,1
random text,random text,random text,random text,0.5416582822519745,277,random text,182.88131891284607,7416512.954325846,555.6519866294785,2268850.1094851643,3482.346071178793,1675404.8484702315,random text,random text,random text,random text,2004-07-18,random text,random text,1
random text,random text,random text,random text,0.5311166031374946,208,random text,118.2653926103722,4685585.023619136,209.09304870053822,4187917.3644398744,2110.700616923333,2940566.689310954,random text,random text,random text,random text,2005-12-24,random text,random text,1
random text,random text,random text,random text,0.32738615911453844,115,random text,340.855973775238,6089611.877526688,329.21145719128805,4386694.866816072,2957.7910341992497,2985871.0919208014,random text,random text,random text,random text,2005-10-11,random text,random text,1
random text,random text,random text,random text,0.7345195094648195,193,random text,150.02455669200992,4551663.876865212,281.22010803374724,5108558.453472897,4381.545238012245,1855975.947557529,random text,random text,random text,random text,2008-12-03,random text,random text,1
random text,random text,random text,random text,0.6083019825084411,241,random text,216.23003202173484,4673005.607439542,382.05225383788763,10668216.581600146,3701.2105589121775,994009.5203204853,random text,random text,random text,random text,2002-02-15,random text,random text,1
random text,random text,random text,random text,0.6282262899106,73,random text,440.16849626522196,5015376.854783232,494.40288869279846,9179216.654376268,3645.915814950729,2696471.0869977595,random text,random text,random text,random text,2005-10-14,random text,random text,1
random text,random text,random text,random text,0.23930628565909126,212,random text,48.4190768298686,5373191.102667823,320.2761728821487,5669517.498007961,5515.483738847742,578567.9734978145,random text,random text,random text,random text,2013-08-15,random text,random text,1
random text,random text,random text,random text,0.39978071242230073,95,random text,340.9978318575811,7222482.289875106,308.7876372348812,2529757.608890184,4748.595918238491,1309374.6742882465,random text,random text,random text,random text,2013-05-12,random text,random text,1
random text,random text,random text,random text,0.3000456455692049,166,random text,56.951730791640884,6993224.429655433,279.95175917663767,11288857.813929271,1668.9067182796302,2491763.296122278,random text,random text,random text,random text,2004-11-28,random text,random text,1
random text,random text,random text,random text,0.6454964189929848,194,random text,76.7903710649313,1997647.4432326045,570.6759444248737,10187987.057597343,3580.952283811152,2742823.3478443203,random text,random text,random text,random text,2011-12-23,random text,random text,1
random text,random text,random text,random text,0.5330388970747796,187,random text,420.7085619208881,5641573.878135141,423.763617558436,1943721.941412386,2636.06055788065,2203074.0035094456,random text,random text,random text,random text,2002-10-27,random text,random text,1
random text,random text,random text,random text,0.35798038499200396,62,random text,159.35314368670902,2191314.399989805,390.26907282687694,11345105.634491205,5671.613111074085,2504625.7613272653,random text,random text,random text,random text,2008-06-02,random text,random text,1
random text,random text,random text,random text,0.6965182508971381,148,random text,413.63626298263716,5017889.734192922,148.45464323698246,8287653.605362823,5067.633665260006,2235651.5354538993,random text,random text,random text,random text,2003-10-14,random text,random text,1
random text,random text,random text,random text,0.5014215342460744,120,random text,290.69025744192595,4068014.4469575183,139.09364741849285,12648082.472316569,1211.948389239959,549234.6958832375,random text,random text,random text,random text,2013-07-14,random text,random text,1
random text,random text,random text,random text,0.3986074404427853,226,random text,392.6819667898259,3696458.350259836,524.5204444024207,5561835.763805443,1881.717477908148,1831844.1625448912,random text,random text,random text,random text,2005-03-02,random text,random text,1
random text,random text,random text,random text,0.45085446433270104,227,random text,81.46553083156766,2834503.818165756,101.09332043405317,12447991.210771456,2487.8878849749203,1764644.774480557,random text,random text,random text,random text,2005-10-15,random text,random text,1
random text,random text,random text,random text,0.415346882507291,273,random text,125.23666163106974,6443162.67648185,320.4100488909594,9124648.883401854,4255.2188303190715,1935925.6161650217,random text,random text,random text,random text,2011-07-02,random text,random text,1
random text,random text,random text,random text,0.8149891668734988,202,random text,397.09203076816686,6535153.708312368,160.85299033188073,12087977.81377445,2353.693272936745,1952220.6278317487,random text,random text,random text,random text,2011-05-02,random text,random text,1
random text,random text,random text,random text,0.6073661323283783,100,random text,235.06800749609417,2910881.4624289908,500.1371356128401,6782312.516989052,2757.6386260736626,894905.836741008,random text,random text,random text,random text,2001-02-15,random text,random text,1
random text,random text,random text,random text,0.30451546656197964,229,random text,243.18849557883465,7843979.981624929,502.82407014217677,8294966.891673064,5415.172792448206,2061206.716605445,random text,random text,random text,random text,2001-08-07,random text,random text,1
random text,random text,random text,random text,0.37553729704762273,264,random text,111.50431047617407,7146702.27991083,470.7906421515878,2946568.7879800177,4773.83108715352,2333479.7982795867,random text,random text,random text,random text,2009-04-20,random text,random text,1
random text,random text,random text,random text,0.6228932535789498,161,random text,419.58673389010187,6086876.09630415,111.654170533757,9593867.567779364,2714.175937300172,2604159.1002173377,random text,random text,random text,random text,2006-02-20,random text,random text,1
random text,random text,random text,random text,0.5082131982459295,275,random text,434.8652006268436,8042779.417072938,504.4277914954909,9731540.865668733,3817.406482942558,1102289.4468125093,random text,random text,random text,random text,2003-04-19,random text,random text,1
